|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
979|35||Any Postgraduate|7 days ago|Any Graduate|3 - 6 years|"Job description
Join us as a Project Analyst
This is an opportunity to support our project managers to develop the design, build and delivery of the project scope within time, cost, quality and risk profile
You’ll have the chance to make a tangible impact on the function, while benefitting from great development opportunities
Hone your existing analytical skills and advance your career in this critical role

What you'll do
In your new role, you'll prepare and develop aspects of project plans, controls and resource plans as directed by project managers. You’ll manage key progress check points to be monitored and controlled by senior colleagues, and provide status reports to senior colleagues showing the progress against plans and making sure that the project remains in scope.
It’s a highly collaborative role and you’ll be working closely with others in the project and wider teams to achieve goals, and developing a positive working relationship with stakeholders across a range of functions and franchises. You'll also be independently handling end-to-end programme governance and programme financials, making sure it stays within approved budgets, and supporting the domain PMO lead and the programme manager in key programme deliveries.
You’ll also:
Provide support with the traceability matrix
Support the business requirements process and make sure that there is a platform for requirements to be gathered consistently against business objectives
Identify resource requirements against the project plans
Track, report on and realise project benefits, as well as managing, or assuring, any project risks, assumptions, issues and dependencies
Conduct data analysis as required and depending on experience
Maintain the programmes milestones and related data in Planview and coordinate all resource hiring, including all joiners, movers, leavers and associated activities
Keep stakeholders informed via regular updates regarding the current project and estimated costs, including burndown information, as well as keeping track of all timesheet bookings

The skills you'll need
We’re looking for someone with experience of change management and detailed knowledge and experience of the project lifecycle. You’ll have good organisational skills with the ability to plan and manage your workload effectively, and you’ll need to have a keen eye for detail.
You’ll also need:
Experience of delivering project analysis in a technology or IT function
Knowledge of cultural change methodologies
An awareness of flexible working environments and challenges
Experience in supporting and using project management tools
The ability to work with minimal supervision, using your own initiative and judgement
RoleBusiness Analyst
Industry TypeBanking
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
data analysisProject Analystchange management"|['data analysis', 'Project Analyst', 'change management']|Project Analyst|Not Disclosed|
980|30|1|Post Graduation Not Required|7 days ago|B.Tech/B.E. in Computers|5 - 9 years|"Job description
Responsibilities:
. Ability to work closely with Business Owner, Business Analyst to understand and clarify business requirements
. Ability to derive System User Stories based on business requirements
. Ability to support development team for User Story clarifications
. Exceptional analytical and conceptual thinking skills.
. The ability to influence stakeholders and work closely with them to determine acceptable solutions.
. Excellent documentation skills.
. Experience creating detailed reports and giving presentations.
. Airline Domain experience working as Business Analyst/System Analyst
. Azure DevOps Platform for managing requirements Test Cases
RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
HospitalityBusiness AnalystBusiness analysisAnalyticaldevopsSystem AnalystTest casesManagement"|['Hospitality', 'Business Analyst', 'Business analysis', 'Analytical', 'devops', 'System Analyst', 'Test cases', 'Management']|Project Leader - Others|Not Disclosed|
981|79|1|Any Postgraduate|7 days ago|Any Graduate|2 - 4 years|"Job description
Perform various project accounting activities like Job set up/maintenance, back up, Transfers, Invoicing etc.
Prepare final invoice package containing draft and final invoices for all billable projects, including all applicable backup for approval to US PA s delegated
Write off any uncollectible receivables, labor or expenses, as directed by the PM s/PA s post appropriate approvals
Assist the team in preparation of various scheduled & adhoc reports on daily, weekly, monthly and quarterly basis such as project performance reports, unbilled reports, task billing reports etc.
Reviewing and Posting Labor/Equipment record in Oracle upon receipt of logs from PM s
Adhere to SOP s for performing all activities assigned, Follow all corporate policies and report any inconsistencies to immediate supervisor
Maintain the billing folders for all projects, with all the appropriate documents, including expenses, consultant invoices, and monthly invoices, in accordance with standard procedures
Ready to handle voluminous data with expected quality and accuracy
Communicate and coordinate with the US PA community to share/resolve any process related queries
Perform additional assignments, as directed by the Supervisor
RoleAccounts Executive/Accountant
Industry TypeIT Services & Consulting
Functional AreaAccounts, Finance, Tax, Company Secretary, Audit
Employment TypeFull Time, Permanent
Role CategoryAccounts
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
SupervisorBillingCorporateProject accountingOracle"|['Supervisor', 'Billing', 'Corporate', 'Project accounting', 'Oracle']|Project Accounting Assistant|Not Disclosed|
982|85|5|MCA in Any Specialization|7 days ago|B.Tech/B.E. in Any Specialization|8 - 10 years|"Job description
Driving agile practices
Doing architectural design for the product . Smooth execution of project life cycle like Capacity planning, Risk Management, Skill Management .
End to end delivery of the product releases .
Defining Product Roadmap .
People motivation and helping them to reach their maximum potential.


RoleProject Lead
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
PG :MCA in Any Specialization
Key Skills
javaSpringbootcore java"|['java', 'Spring', 'core java']|Java Project Lead|Not Disclosed|
983|108|2||7 days ago|Graduation Not Required|1 - 3 years|"Job description
Roles and Responsibilities
We are looking for an experienced/semi-experienced (1-2 years minimum in a professional design environment) graphic designers with reasonably good command over verbal and written English, to work on projects involving creative business presentations, and other graphic design assignments, in both digital as well as print.
While, the work primarily needs creative design skills, the candidate should have qualities to independently understand and implement client material written in English. The candidate should be able to do correct interpretation of requirements, and if required professionally communicate with client.
The candidate is expected to study, understand and accurately implement the brand guidelines/design rules of clients, and able to design while complying with the design guidelines.
The role requires skills for content visualization, implementing feedback and executing the project for final delivery.

Desired Candidate Profile
The candidate should have a reasonably good understanding of basic graphic concepts, as well as be comfortable with basic drawing , design and lay-outing skills.
Candidates is expected to have an expertise in Adobe CC design tools like Illustrator, In-design, Photoshop etc.
Good understanding of Microsoft PowerPoint features
It will be desirable, if candidate has undergone some kind of formal/informal design training from design training institutes.
Candidates having additional skills of animation, videos editing, motion graphic will be preferred (but not mandatory).
In case the candidate has an ability to independently understand client communication, do the correct interpretation and if required communicate with client, it will help him/her accelerate promotion to higher project management roles.
Good interpersonal communication skills and ability to work well in a team is a must.
RoleGraphic Designer
Industry TypeDesign
Functional AreaDesign, Creative, User Experience
Employment TypeFull Time, Permanent
Role CategoryCreative
Education
UG :Graduation Not Required
Key Skills
IllustratorGraphic DesigningPhotoshop
DesignCreative DesigningProject ManagementPowerpointAdobeProject CoordinationIndesignVisual Design
Skills highlighted with ‘‘ are preferred keyskills"|['Illustrator', 'Graphic Designing', 'Photoshop', 'Design', 'Creative Designing', 'Project Management', 'Powerpoint', 'Adobe', 'Project Coordination', 'Indesign', 'Visual Design']|Graphic Designer For Global Corporate Design Projects|₹ 2,50,000 - 3,00,000 P.A.|
984|262|1|MBA/PGDM in Any Specialization, M.Tech in Civil, PG Diploma in Any Specialization|7 days ago||5 - 10 years|"Job description
Job description:-

Expected Qualities

Detail Oriented: Attention to detail is critical when you're overseeing so many different aspects of the project, all of which are important to its well-being and success.
Dependable: The project manager is going to depend on the project coordinator to handle the minutiae of the project's management, and therefore, it's crucial that the project coordinator is dependable and can be relied on to uphold their responsibilities without having to be micromanaged.
Good Communicator: Think of the project coordinator as the bridge connecting the project manager to various other project members, then you can see the importance of having superior communications skills. They need to understand the message and deliver it clearly to the target audience.
Productive: The project demands productivity from its participants, and this is especially true for the project coordinator. Coordinators are often the grease that keeps the wheels of the project turning, so it's doubly important that they're productive.
Get Things Done: The last thing a project manager wants is a project coordinator who is given a task and then doesn't follow-through. The project coordinator has a great deal of autonomy, but if they can't get things done, then its all for naught. The ability to get things done is probably the biggest requirement on a project coordinator job description.

Roles and Responsibilities:
Coordinate project management activities, resources, equipment and information
 Break projects into doable actions and set time frames
Coordinate with Site to identify and define requirements, scope and objectives
Assign tasks to internal teams and assist with schedule management
Make sure that Site needs are met as projects evolve
Help prepare budgets
Analyze risks and opportunities
Oversee project procurement management
 Monitor project progress and handle any issues that arise
 Act as the point of contact and communicate project status to all participants
Use tools to monitor working hours, plans and expenditures
Creating a project schedule, with milestones, due dates and estimates for those materials that are required.
 Helping with the documentation of each phase of the project, as well as making summary reports that will be presented to the organization's management team.

RoleConstruction-Residential
Industry TypeReal Estate
Functional AreaSite Engineering, Project Management
Employment TypeFull Time, Permanent
Role CategorySite Engineering
Education
PG :MBA/PGDM in Any Specialization, M.Tech in Civil, PG Diploma in Any Specialization
Key Skills
CoordinationMSPlanningMonitoring"|['Coordination', 'MS', 'Planning', 'Monitoring']|Project Planning & Coordination|Not Disclosed|
985|1212|||7 days ago|Any Graduate|2 - 5 years|"Job description
Responsible for the successful planning, execution, monitoring, control and closure publication of articles and issues with agreed timelines
Ability to identify potential risks and mitigate them quickly, so that they don't affect the project milestones
Representing in weekly and monthly customer call and providing update to journal managers
Identifying any gaps in workflow which are against customer guidelines and taking initiatives to address it on time to prevent any potential flaws
Provide training to editors as and when required.
Serve as an internal resource for the Production and Editorial departments.
Maintain the database of the journal and analyze areas of improvement.
Ensure high quality deliverables within the agreed time span.
RoleAssistant Manager/Manager -(NonTechnical)
Industry TypePrinting & Publishing
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategoryVoice
Education
UG :Any Graduate
Key Skills
Communication SkillsTypesettingClient CommunicationExecutionProject ManagementClient Relationship ManagementE-publishingMonitoring"|['Communication Skills', 'Typesetting', 'Client Communication', 'Execution', 'Project Management', 'Client Relationship Management', 'E-publishing', 'Monitoring']|Project Management / Production Editor|₹ 3,50,000 - 4,50,000 P.A.|
986|170|2|MCA in Computers, MBA/PGDM in Any Specialization|5 days ago|B.Tech/B.E. in Computers|3 - 5 years|"Job description
Looking for Immediate joiners for the Project Associate Position having experience in Consulting / Process Improvement/IT Applications support and implementation/Software Development

Education Required: Degree in B.Tech /B.E (Comp), MCA / MBA with 60% of marks or above

Experience Required : Minimum 3 years of experience out of which 2 years of consulting experience
Bachelors Degree in engineering or Masters Degree in Management/ Technology (MBA/MCA)
At least 2 years of experience in Consulting / Process Improvement/IT Applications support and implementation/Software Development
Experience in IT role (Software Developer/ Business Analyst/Project Associate) or Project Management
Understanding of Software Development Life Cycle (SDLC) process will be an added benefit (and not a pre-requisite)
Stakeholder's consultation
Government Projects Knowledge of various scholarships schemes implemented by Central Government, State Government Organization will be prefered.
Good Communication & Inter – Personal skills
Proficient in Microsoft Excel.
Skill Set:
Understanding of Software Development Life Cycle (SDLC) process
Stakeholder’s consultation
Government projects – Candidates having exposure/Knowledge of IT systems/ online services implemented by Central Government, State Governments, Public Sector Undertakings, Statutory bodies, other Non-Governmental Organizations will be given preference.
Must have good communication and Inter-personal skills
Must be able to work on Computers/Tablets/Mobile
Roles and Responsibilities:
Data verification in excel files, comparison of data in multiple excel files/sheets.
Verification of data in excel file with PDF documents
Preparation of process flow diagrams and functional requirement document (FRD)
Co-ordination with help desk team and development team for resolving issues if any reported by users of the system.
Any other support work assigned.

Note: looking for immediate joinees with less then 30 days notice period and willing to do work form office.

Interested candidates can share the updated resume to hr@cgg.gov.in
RoleIT/Technical Content Developer
Industry TypeGovernment / Public Administration
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :B.Tech/B.E. in Computers
PG :MCA in Computers, MBA/PGDM in Any Specialization
Key Skills
Gap AnalysisFRSE-governance
Enterprise ArchitectureProduct ManagementProject ManagementFunctional SpecificationsConsultingFlow ChartsProject Implementation
Skills highlighted with ‘‘ are preferred keyskills"|['Gap Analysis', 'FRS', 'E-governance', 'Enterprise Architecture', 'Product Management', 'Project Management', 'Consulting', 'Project Implementation']|Urgent opening For Project Associate|Not Disclosed|
987|75||Any Postgraduate|5 days ago|Any Graduate|4 - 9 years|"Job description
About the team
We are looking for a Project Controller to join our Business Management team on a permanent basis. We provide financial analysis, control and support across all areas of the International Consulting Division. Our goal is to help optimize financial performance.
Main Responsibilities:
New project set ups in ERP system, in accordance with the contract and SOX regulations
Client billing, working with Treasury to monitor aged debts and chase accordingly, help to reduce WIP
Calculating and posting monthly sub-contractor accruals
Monitoring and analysis of project financials in liaison with Project Managers and Directors
Assistance with project re-forecasting in accordance with ICF policies and procedures to ensure revenue is being recognized correctly.
Inputting to month end processes and reports
Ad-Hoc duties as and when required.
Basic Requirements:
Excel skills to intermediate level (pivot tables, lookup formulas, financial modelling)
Minimum 4 years experience within finance function ideally gained within professional services, although all applicants will be considered, as long as they can demonstrate aptitude.
Experienced user of financial systems (currently adopting Maconomy)
Keen to study or already studying towards a finance qualification Personal Qualities:
Strong verbal, interpersonal and written skills
Must have a good work ethic, ability to work to deadlines and be interested in learning and development.
Ability to organised, priorities, and self-motivate with a high level of commitment and initiative.
A team player with a can-do attitude.
RoleProject Manager-IT/Software
Industry TypeIT Services & Consulting
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategoryProject Management
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
ERP SystemFinancial AnalysisWriting SkillsProject ControlClient BillingProfessional ServicesBusiness Management"|['ERP System', 'Financial Analysis', 'Writing Skills', 'Project Control', 'Client Billing', 'Professional Services', 'Business Management']|Project Controller|Not Disclosed|
988|408|2|Any Postgraduate|15 days ago|Any Graduate|14 - 18 years|"Job description
Directs the development and maintenance of standard operational procedures for all pricing related technology and infrastructure activity
Oversees the scheduling, control and progress of pricing systems design, development and installation activity
RoleProgramming & Design
Industry TypeAgriculture / Forestry / Fishing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryNot mentioned
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
sapmanager quality assuranceArchitectureTechnical DesignManager TechnologyBusiness OperationsMonitoringStakeholder Management"|['sap', 'Architecture', 'Technical Design', 'Business Operations', 'Monitoring', 'Stakeholder Management']|Pricing Projects Lead|₹ 60,00,000 - 75,00,000 P.A.|
989|Less than 10|1|Post Graduation Not Required|6 days ago|Any Graduate|11 - 15 years|"Job description
Responsible for social strategic design and Operations Excellence transformation to drive shift-left strategy within CSG. As Director of Social Media Programs, you would work extensively on researching best channels by geography or customer type and identify call drivers for shifting the contacts to digital channels.\You will own the Virtual Assistant strategy for CSG which involves working with stakeholders from extended DTS teams, IT and Vendors.
You will:
Research, define and prioritize adoption of various digital channels using technical strengths, analytical skills so that the North Star goal of shift left can be planned out meticulously
As a leader of Social Media Programs, this person will be responsible for the end-to-end execution of all the programs. This may involve, stakeholder alignment, opportunity identification, design and development of the capability, measurements of KPI and publication of results.
This role would involve a deep understanding of industry best practices of virtual assistant architecture, development, deployment.
RoleHead/VP/GM-Technology(IT)/CTO
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategorySenior Management
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Analytical skillsOperational excellencePublishingProject DirectorKPISocial mediaManager Program ManagementDirectorDeploymentResearch"|['Analytical skills', 'Operational excellence', 'Publishing', 'KPI', 'Social media', 'Deployment', 'Research']|Director, Project/Program Management|Not Disclosed|
990|10|1|Post Graduation Not Required|6 days ago|Any Graduate|15 - 18 years|"Job description
Responsible for social strategic design and Operations Excellence transformation to drive shift-left strategy within CSG. As Director of Social Media Programs, you would work extensively on researching best channels by geography or customer type and identify call drivers for shifting the contacts to digital channels. You will own the Virtual Assistant strategy for CSG which involves working with stakeholders from extended DTS teams, IT and Vendors.
You will:
Research, define and prioritize adoption of various digital channels using technical strengths, analytical skills so that the North Star goal of shift left can be planned out meticulously
As a leader of Social Media Programs, this person will be responsible for the end-to-end execution of all the programs. This may involve, stakeholder alignment, opportunity identification, design and development of the capability, measurements of KPI and publication of results.
This role would involve a deep understanding of industry best practices of virtual assistant architecture, development, deployment.
Essential Requirements
As PM team lead, you will engineer new and existing Social Application solutions such as Sprinklr, Khoros, etc.
Perform requirement story breakdown, requirement analysis and user journeys.
Being a custodian of all Process and Productivity performance, you will design and plan volume, capacity, service level.
You will work with Operations leaders to plan OSP capacity, Db site hiring decisions etc. Manage partners relationships and work with them to facilitate good customer experience, costing and productivity. Track partner performance, KPIs, Invoice accuracy.
Manage a team of 25 exceptionally talented team of PMs, L3s, VA developers, Solution Architects.
Partner with them to develop their careers, facilitate the success of their programs and ensure due recognition.
RoleHead/VP/GM-Technology(IT)/CTO
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategorySenior Management
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Analytical skillsService levelDTSCostingOperational excellenceSocial mediaDirectorManagementCustomer experienceOSP"|['Analytical skills', 'Service level', 'DTS', 'Costing', 'Operational excellence', 'Social media', 'Management', 'Customer experience', 'OSP']|Director, Project/Program Management|Not Disclosed|
991|Less than 10|1|Post Graduation Not Required|6 days ago|Any Graduate|5 - 8 years|"Job description
Responsibilities:
Responsibilities will vary depending on the level and experience of the individual. The consultant will work as part of a project team to deliver analytical, solution-oriented services to Fortune 1000 clients. Based upon experience, specific responsibilities may include:
Developing an understanding of a client s current state process and developing future state recommendations
Recommending roadmaps to close performance gaps and developing high level implementation plans
Gathering and analyzing business requirements
Aligning business requirements and best practices to implement a technical solution
Defining new and refining existing business processes
Contributing to continuous improvement and development of Peloton processes and intellectual property
Required Experience Skills:
Qualified candidates must have a BS or BA degree in Business, Technology, or equivalent degree
5 to 8 years of experience in Oracle Projects (Oracle PPM Cloud).
Minimum of 2 end to end implementations in Oracle Cloud/Fusion.
Hands on implementation experience in Oracle Projects, Oracle Project Contracts , Project Accounting, Project Billing and Project Costing.
Knowledge in Project Costing is a must.
Experience or strong knowledge on how the Oracle Projects Modules integrate with other ERP cloud modules
Hands on implementation experience in Oracle Financials Modules.
Experience or knowledge in Oracle Cloud BI reports will be a plus.
Excellent analytical and problem solving skills
Strong written and verbal communication skills
Proven ability to work independently and as part of a team in an onshore/offshore model
Fit with Peloton culture and company values: teamwork, innovation, integrity, service, can-do attitude, and speaking your ideas.
Additional Desired Skills:
Experience in Oracle Cloud Financials
Experience with Self-Service Procurement and Purchasing modules
Certifications in Oracle ERP Cloud
Experience or knowledge in Oracle Cloud BI reports will be a plus.
RoleFunctional Outside Consultant
Industry TypeAnalytics / KPO / Research
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Financial ServicesOracle FinancialsOracle CloudProblem SolvingHuman Capital ManagementOracle ErpIntellectual PropertyPerformance ManagementSupply Chain ManagementProfessional Services"|['Financial Services', 'Oracle Financials', 'Problem Solving', 'Human Capital Management', 'Oracle Erp', 'Intellectual Property', 'Performance Management', 'Supply Chain Management', 'Professional Services']|Oracle ERP Cloud PPM/Projects Consultant|Not Disclosed|
992|14|1|Post Graduation Not Required|6 days ago|Any Graduate|4 - 9 years|"Job description
Position Summary
The Project Support Associate is responsible to execute project/operations activities and delivering it as per plan Duties Responsibilities
Coordinate engineers and record progress against milestones of the project plan.
Escalate issues arising from operations and resource constrains.
Facilitate relevant meetings across the lifecycle of the project and distribute minutes to all project team members.
Update and implement the necessary changes in the project schedule with common tools like Primvera P6, Smartsheet.
Update resource loading chart to have the most up to date view of the projects resourcing position.
Maintain records of all information related to project for documentation and presentation to management. Assist discipline line manager in creating standard processes and maintaining Quality management system (QMS). Provide administrative support as needed. NON-ESSENTIAL Assist with any other duties as and when required. Undertake specific projects as instructed by management. Demonstrates high level of initiative to accomplish individual objectives assigned as well as team goals. Comply with organizational HR policies and procedures. Ensure that the Safety policies and procedures are understood and adhered to so far as is reasonably practicable in order to ensure a safe working environment. Carry out work in accordance with the Company Health, Safety, Environmental and Quality Systems.
Eliminate waste of whatever form, to suggest the use of more environmentally friendly substances and practices and contribute to the continuous improvement of the environment.
Supervisory Responsibilities
This position has no supervisory responsibilities Reporting Relationship Qualifications Qualifications Diploma or Graduate in any specialization. Industrial experience of 4 years, with minimum 3 years experience in project support related activities. DESIRED Project Management qualification / certification. Knowledge, Skills, Abilities, and Other Characteristics
Intermediate knowledge on Project management or scheduling software (e.g. Primavera, Smartsheet, MS Project etc.).
Working knowledge of Microsoft Office Suite, with intermediate to advanced Excel skills, Peoplesoft ERP, etc. Relevant experience of effectively supporting project teams. Ability to work within an international, virtual team. Ability to communicate effectively with multi-cultural team. Ability to write accurate and concise communications. Self-Driven, collaborative team-player attitude. Strong Analytical, problem solving decision-making skills.
Strong organizing and planning skills.
Working Conditions
This position is considered OFFICE WORK which is characterized as follows.
Almost exclusively indoors during the day and occasionally at night
Occasional exposure to airborne dust in the work place Work surface is stable (flat)
RoleR&D Executive
Industry TypePorts & Shipping
Functional AreaEngineering Design, R&D
Employment TypeFull Time, Permanent
Role CategoryR&D
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
ERPDue diligenceproject supportAerospaceProject managementProject operationsAnalyticalSchedulingSupport AssociateMaterial handling"|['ERP', 'Due diligence', 'project support', 'Aerospace', 'Project management', 'Project operations', 'Analytical', 'Scheduling', 'Material handling']|Project Management|Not Disclosed|
993|Less than 10|1|Any Postgraduate|6 days ago|B.A, Any Graduate, B.B.A/ B.M.S in Management|5 - 8 years|"Job description
Responsibilities:
Responsibilities will vary depending on the level and experience of the individual. The consultant will work as part of a project team to deliver analytical, solution-oriented services to Fortune 1000 clients. Based upon experience, specific responsibilities may include:
Developing an understanding of a client s current state process and developing future state recommendations
Recommending roadmaps to close performance gaps and developing high level implementation plans
Gathering and analyzing business requirements
Aligning business requirements and best practices to implement a technical solution
Defining new and refining existing business processes
Contributing to continuous improvement and development of Peloton processes and intellectual property
Required Experience Skills:
Qualified candidates must have a BS or BA degree in Business, Technology, or equivalent degree
5 to 8 years of experience in Oracle Projects (Oracle PPM Cloud).
Minimum of 2 end to end implementations in Oracle Cloud/Fusion.
Hands on implementation experience in Oracle Projects, Oracle Project Contracts , Project Accounting, Project Billing and Project Costing.
Knowledge in Project Costing is a must.
Experience or strong knowledge on how the Oracle Projects Modules integrate with other ERP cloud modules
Hands on implementation experience in Oracle Financials Modules.
Experience or knowledge in Oracle Cloud BI reports will be a plus.
Excellent analytical and problem solving skills
Strong written and verbal communication skills
Proven ability to work independently and as part of a team in an onshore/offshore model
Fit with Peloton culture and company values: teamwork, innovation, integrity, service, can-do attitude, and speaking your ideas.
Additional Desired Skills:
Experience in Oracle Cloud Financials
Experience with Self-Service Procurement and Purchasing modules
Certifications in Oracle ERP Cloud
Experience or knowledge in Oracle Cloud BI reports will be a plus.
RoleFunctional Outside Consultant
Industry TypePower
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.A, Any Graduate, B.B.A/ B.M.S in Management
PG :Any Postgraduate
Key Skills
Life SciencesOracle FinancialsOracle CloudProblem SolvingHuman Capital ManagementOracle ErpIntellectual PropertyPerformance ManagementSupply Chain ManagementProfessional Services"|['Life Sciences', 'Oracle Financials', 'Problem Solving', 'Human Capital Management', 'Oracle Erp', 'Intellectual Property', 'Performance Management', 'Supply Chain Management', 'Professional Services']|Oracle ERP Cloud PPM/Projects Consultant|Not Disclosed|
994|26|1|Any Postgraduate|6 days ago|Any Graduate|21 - 26 years|"Job description
Reports to: The Head of Project Management will report to the Director, Platform Delivery.
Responsibilities and Duties:
Project Management Leadership
Providing management, leadership, and strategic vision for the Project Management team
Coordinating with Senior leadership to create and update processes and governance to ensure effective project management.
Directing the activities of the Project Management Team and managing team members allocations across projects and products.
Mentoring Project Managers to deliver successful project and product deliveries
Working closely with various teams (Sales, Customer Success, Engineering, Quality Testing, Implementation Training, Business Analysis, Architecture, Customer
Care etc.) to improve end to end processes and efficient projects deliveries
Accountability for all phases for all projects and product deliveries
Escalation point for internal and external stakeholders
Change Requests management
Projects reporting and monitoring
Timely and accurate reporting of all projects to internal and external stakeholders
Department reports for all the projects, allocations, services and subscription revenue, challenges, risks and issues
Improved and measurable execution and monitoring of projects
Staff Management, Professional Development and Team Building
Creating a work atmosphere conducive to professional growth and development
Promoting accountability by conducting staff annual performance reviews with direct supervisees, and ensuring that all staff members are effectively using the performance.
Mentoring and training Project Managers for optimal team dynamics and individual career growth
Providing a pivotal communication, escalation, and negotiation point to the team.
RoleProject Manager-IT/Software
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProject Management
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
TrainingHead Business DevelopmentTeam managementArchitectureBusiness analysisQuality testingProject managementStaff managementMonitoringTeam building"|['Training', 'Team management', 'Architecture', 'Business analysis', 'Quality testing', 'Project management', 'Staff management', 'Monitoring', 'Team building']|Head of Project Management|Not Disclosed|
995|86|1|Any Postgraduate|6 days ago|Any Graduate|2 - 6 years|"Job description
THIS IS YOUR ROLE
- Lead in implementing required product and solution security.
- Conducting the security activities.
- Needs the knowledge in few areas of secure architecture and design, secure implementation, security testing, secure project integration, and secure service.
- Identify threats and develop suitable defense measures, evaluate system changes for security implications, and recommend enhancements, research, and draft cyber security white papers, and provide first-class support to the cyber security operations staff for resolving difficult cyber security issues.
- Manage and lead security incident response efforts.
- Configure Windows based security as well as network and cloud-based security systems.
- Support with the installation and configuration of network security architectures, including firewalls, router ACLs (Access Control Lists), web content filters and Demilitarized Zones (DMZ).
- Candidate should have hands on experience in configuring Firewall with various security policies, Intrusion Prevention mechanism, whitelisting, blacklisting.
- Candidate should have hands on experience in deploying Anti-virus and malware protection and host based intrusion prevention mechanism.
- Hands on experience in Network Monitoring system.
- Hands on experience on other security components like SIEM, Centralized Patch Management, Centralized User account management etc.
- Hands on experience in System Hardening and Patch Management.
RoleSystem Security
Industry TypeElectronic Components / Semiconductors
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
Patch managementComputer scienceAutomationNetwork securitySecurity testingHTMLAccount managementWindowsSecurity operationsFirewall"|['Patch management', 'Computer science', 'Automation', 'Network security', 'Security testing', 'HTML', 'Account management', 'Windows', 'Security operations', 'Firewall']|Cyber Security Officer - Projects|Not Disclosed|
996|121|1||19 days ago|B.Tech/B.E. in Mechanical, Diploma in Mechanical|2 - 5 years|"Job description
Understand technical requirement for Blister Packaging Machine
Understand customer's technical requirement
Prepare quotations in SAP B1 & Excel
Prepare FAT (Factor Acceptance Test) Report
Update CRM with Machine orders
Update Machine Sales MIS

Required Candidate profile
Male Candidates with BE/ Diploma in Mechanical
Technical Sales/ Project Coordination Experience
CRM/SAP Exp added advantage
Resides nearby Navi Mumbai
Exp of Making Sales Quotation
MIS in Excel
RoleSales Coordinator
Industry TypeIndustrial Equipment / Machinery
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategorySales Support
Education
UG :B.Tech/B.E. in Mechanical, Diploma in Mechanical
Key Skills
SalesCoordinationTechnical SalesProject Coordination"|['Sales', 'Coordination', 'Technical Sales', 'Project Coordination']|Project Coordinator|₹ 2,00,000 - 3,00,000 P.A.|
