|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
283|13|1|Post Graduation Not Required|3 days ago|Any Graduate|2 - 5 years|"Job description
About the team:
The team directly works with Gartner s clients and prospects to address their needs or problems either by assisting in the moment or connecting the clients with the most appropriate group or individual. Associates seek to understand and surface client s business priorities, breakdown challenges, apply logic, and identify the most effective ways to support the client
Providing a central, immediate point of contact for Gartner s clients and prospective clients to submit requests/issues via phone, e-mail or web;
Actively support our Sales and Marketing teams in their efforts to sell, serve, and market to both existing and prospective clients
Managing and analyzing inbound volume by documenting and tracking requests or issues via case management technology; and
Actively support our services people in their efforts to engage and retain our existing clients by ensuring the issues are prioritized and resolved
Help educate clients and prospects in the moment regarding our website, services available, how we are organized for our customers, etc.
Identify root causes of client issues and suggest best possible solutions to ensure issues can be eliminated
Execute against and resolve broader product and service inquiries (how to find specific research on our website, explain specific products or services available for a given topical area, articulate Gartner value, etc. )
Assist conferences group through inbound support for ensuring users are able to attend conferences without any problems
Assist Interactive Client Services Management in documenting, tracking, and analyzing request trends, issues with inbound process, request fulfilment metrics, and inbound volume patterns to improve service execution
Essential must-have skills:
2 + years relevant professional experience in customer services
Superior customer/clients service ethic
Willingness to work in shifts
Superior interpersonal skills
Problem solving and issue resolution skills
Willingness to work in shifts
Proven track record of success fueled by a passion for delivering value to clients
Exceptional communication, collaboration, prioritization, problem solving, critical thinking, and influencing skills
RoleHead/VP/GM-Marketing
Industry TypeIT Services & Consulting
Functional AreaMarketing, Advertising, MR, PR, Media Planning
Employment TypeFull Time, Permanent
Role CategorySenior Management
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Career developmentUsageInterpersonal skillsDiversity and InclusionInbound processManager TechnologyIssue resolutionHRMedical insuranceResearch"|['Career development', 'Usage', 'Interpersonal skills', 'Inbound process', 'Issue resolution', 'HR', 'Medical insurance', 'Research']|Client Success Specialist|Not Disclosed|
284|Less than 10|1|Post Graduation Not Required|3 days ago|Any Graduate|7 - 12 years|"Job description
Must have: Skills
Relevant Textile Degree work experience in Mill, Exporter or other Brand in Material role.
Mandatory Woven and Jersey experience with clear Technical knowledge of Fabric components it s making
Minimum 7years of experience with Strong Material Innovation Capability Development experience and Strong Price knowledge/negotiation of Components
Has domestic international experience of dealing and handling with multiple T2-T3 Mills (Fabric, Yarn other Processing Suppliers)
Worked on Sustainability Innovations and has interest on new age upcoming Technology in market.
Nice to have: Skills
Design, Fashion Trend knowledge... Has participated lead mill weeks/ expo forum and other fashion forums
Technology savvy, Likes Automation - Exposure and Working on Systems, Process Method based work.
Has experience insights of Product Merchandising basic knowledge.
Additional Information
Domestic Travel Mill visit across India Delhi, Tirupur Supplier visits
International travel Shanghai/Bangladesh, however need based. Currently restricted.
Global Exposure working with Global Team cross Regions.
Informal Leader Responsible for setting regional Material Strategy, Lead face for T2 supplier development, Key enabler in driving Sustainability agenda initiatives
Space for creative exposure wider opportunities for career progression in Borderless Network way of Working.
RoleSoftware Developer
Industry TypeRetail
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Supply chainTradeAutomationUsageinternational travelManager TechnologyData ProcessorMerchandisingSupplier developmentYARN"|['Supply chain', 'Trade', 'Automation', 'Usage', 'international travel', 'Data Processor', 'Merchandising', 'Supplier development', 'YARN']|Component Developer|Not Disclosed|
285|56|1|Post Graduation Not Required|3 days ago|B.A, Any Graduate|5 - 8 years|"Job description
Responsibilities
Document new products, platforms, and features
Maintain documentation for previous product versions
Write release notes and support documentation
Gather information from team meetings, product specifications, interviews with subject-matter experts, and direct interaction with systems
Manage multiple projects for software and hardware products
Peer review other writers work
Gather and address feedback from multiple sources
Work independently and rapidly to meet tight deadlines
Coordinate efforts with the education team to manage shared content repository
Work with engineering and marketing staff to develop, write, and edit technical papers
Required Skills
Authoring concept, task, and reference topics for use in a variety of outputs and contexts
Following organizational and industry standards (such as Microsoft Manual of Style for Technical Publications)
Managing multiple versions of topics
Tracking and prioritizing multiple simultaneous projects
Using UNIX/Linux command-line interfaces
Working in cross-functional teams
Required Background
BS or BA in technical/professional communication, English, journalism, computer science, electrical engineering, or other related field
5-8 years documenting software products
Experience single-sourcing multiple deliverable types with topic-based structured authoring (DITA or other XML preferred)
Some experience with UNIX/Linux, storage, virtualization, and/or networking technologies
RoleTechnical Writer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryQA/Testing/Documentation
Education
UG :B.A, Any Graduate
PG :Post Graduation Not Required
Key Skills
AuthoringDitaArticlesXmlComputer ScienceTechnical WritingTechnical Writer"|['Authoring', 'Dita', 'Articles', 'Xml', 'Computer Science', 'Technical Writing', 'Technical Writer']|Technical Writer|Not Disclosed|
286|13|1|Post Graduation Not Required|3 days ago|Any Graduate|6 - 8 years|"Job description

Responsibilities
Architect, design and develop enterprise life cycle management software for Applications/Databases.
Develop deep understanding of customer use cases of various databases in secondary environment and design innovative solutions for customer requirements.
Work on defining functionality that is easy-to-use, intuitive to customers.
Work closely with development, test, documentation and product management teams to deliver high-quality products in a fast-paced environment.
Follow methodical approach to design that is future ready and scalable.
Requirements
Experience working with enterprise software development with Oracle Database
Love of programming and rock-solid in one or more languages: Python or Java
Must be able to write efficient code with high quality.
Experience with object oriented concepts and design is required.
Experience with orchestration frameworks like Ansible, Salt is preferred.
Qualifications and Experience
Bachelors degree in Computer Science or related field required with 6-8 years experience. Advanced degree in Computer Science preferred

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
JavaSanSoftware DevelopmentUse CasesAnsibleComputer SciencePython"|['Java', 'San', 'Software Development', 'Use Cases', 'Ansible', 'Computer Science', 'Python']|Senior Member of Technical Staff-[Applications Database, Storage]|Not Disclosed|
287|Less than 10|1|Post Graduation Not Required|3 days ago|Any Graduate|3 - 6 years|"Job description

In this role one needs to interact with customers and multiple teams to provide optimal solution .
Required Skills and Experience:
7+ years of experience working with Oracle Applications
5+ years of experience with SQL and PL/SQL with focus on performance tuning
Experience working with various data source like Oracle along with Handling Oracle SR s
Good knowledge of AOL concepts and basic knowledge of various modules of Oracle Applications.
Good written and verbal communication skills
Good problem solving and analytical skills
Knowledge of Java and database architecture concepts is a plus
Experience in Tableau, Power BI is required
Experience in Service now tool is a plus
Experience on R12 application will help in understanding Online patching process
Roles and Responsibilities:
Responsible for ensuring analysis of all the impacted files in a raised request for Patch application in an Instance.
Making sure that the changes in the existing functionality are been taken care of.
Manage patch requests from Non-Project / Project initiatives
In case of project team, work with the Project owner to define the timelines and make sure to keep the tickets in the corresponding Pending stage Gate statuses.
Co-ordinate with multiple teams to resolve any related issues/Invalids identified, if needed.
Responsible for handling OPR s and providing status/solutions within defined service level agreements
Should be able to monitor and capture after changes information from various database instances.
Serves as technical expert for issue analysis post patch application and analysis of invalids across Automation Solutions related databases.
Provide regular updates to the users /team in regular meetings or discussions.
Co-ordinate with users to replicate the issue and capture the original and additional test case scenario s, whenever needed.
Review RFCs routed to patching team for modifications in standard components and take appropriate action in gathering information and validating the same.
Work with users/ project/IAT team to share the Patch Impact and original and additional Test Cases to ensure there is no functional issue introduced with the patch application.
Required Competencies:
Action Oriented
Effective Communication
Plans Align
Ensure Accountability



  RoleSystem Analyst
Industry TypeEngineering & Construction
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
TrainingChange ManagementService LevelPower BiAnalytical SkillsTableauOracleJob PostingPerformance TuningInformation Technology"|['Training', 'Change Management', 'Service Level', 'Power Bi', 'Analytical Skills', 'Tableau', 'Oracle', 'Job Posting', 'Performance Tuning', 'Information Technology']|Patching Lead|Not Disclosed|
288|Less than 10|1|Post Graduation Not Required|3 days ago|Any Graduate, B.Tech/B.E. in Production/Industrial|2 - 5 years|"Job description
The primary job responsibilities will include:
Using a control chart application to identify all device complaints resulting in a statistical signal.
Extracting product complaint and failure analysis data from the systems.
Identifying product trends in batch, lots, failure modes, software versions, hardware changes, other product changes, etc. relevant to the signal.
Identifying actual/potential cause of the signal, which includes working with fellow team members as well as cross-functionally with Failure Analysis, RD, manufacturing, 24-Hour Technical Support, CAPA, Risk Management, etc.
Compiling and translating the data into a signal review report that summarizes results of the signal review, which includes evidence and rationale to support the escalation decision (i.e. request a CAPA or continue monthly monitoring) made.
Partnering with the CAPA team for signals or product complaints that have escalated to opening a CAPA, to support the investigation phase and effectiveness plans to continuously monitor product changes resulting from corrective actions.
Communicating findings to leadership.
Must Have: Minimum Requirements
Bachelor s degree in engineering
2+ years of experience relevant experience
To be considered for this role, please ensure the minimum requirements are evident on your resume.
Nice to Have
Attention to details
Previous work experience working with CAPA and complaint handling quality systems.
Experience with non-conformances and/or corrective and preventive action tasks.
Previous experience with operating databases and excel data as well as SPC
Knowledge of FDA regulations and ISO standards.
Background in Medical Device and/or Quality.
Working knowledge of Microsoft Office applications (Word, PowerPoint, and Excel).
Effective problem solving and analytical skills.
Skills Experience
CAPA Processes, Failure Analysis, Risk Management
RoleQuality Assurance/Quality Control Executive
Industry TypeIT Services & Consulting
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryQA/Testing/Documentation
Education
UG :Any Graduate, B.Tech/B.E. in Production/Industrial
PG :Post Graduation Not Required
Key Skills
SemiconductorISOAerospaceQuality systemsFailure analysisFocusHealthcareRisk managementTechnical supportMonitoring"|['Semiconductor', 'ISO', 'Aerospace', 'Quality systems', 'Failure analysis', 'Focus', 'Healthcare', 'Risk management', 'Technical support', 'Monitoring']|Post Market Trending Analyst|Not Disclosed|
289|47|1|Post Graduation Not Required|3 days ago|Any Graduate|4 - 8 years|"Job description
Responsibilities
Core (all people in this role perform these duties; depending on tenure some duties may be minimal
Provide technical and SME coaching for Delivery Partner (DP) Engineers, Advocates
Partner with the Support Delivery Manager (SDM) and CSS Training teams to address any readiness gaps, ensuring findings and remediations shared across Delivery Partners and LOBs, as applicable.
Own case management duties (incoming inspection, escalations, tech reviews, triage, wellness, reduced time to... measures)
Provide Readiness Content (identify need for and create content; contribute to readiness efforts where you are the Subject Matter Expert (SME))
Manage collaboration activities (reactive, proactive, cross-team for complex cases, overall process)
Contribute to Supportability activities (case analysis and case pattern recognition, deflection initiatives, and other Supportability improvements working with Stakeholders like Supportability Program Managers)
Release Management and Deployment for Delivery Partners (ensure it happens, do not own directly)
As a technical, program SME, collaborate with all stakeholders to identify and recommend technical, program process and tool opportunities, leading with innovation within their scope and prioritizing needs when beyond.
Provide Frontline Technical or Sales Operations Oversight to Delivery Partners
Optional (people in this role may perform these duties, can vary by line of business)
Provide Frontline Operations Metrics Oversight
Participate in DP ROB (WBR, QBR, MBR)
Participate in Product Group Triages (coordinated with Eng. and Service TAs)
Approval of escalations to product group on behalf of DP (known as ICMs, Bugs or similar varies by SBU) Drive Down Speed or Time to Competency for DP Resources
Participate in Technical and SME Interviews for New PTA Hires
Direct Customer Contact (to support frontline engineers, periodic case ownership to maintain technical expertise)
Run Non-Top Box and Deviation Analysis (including Approval)
Lead or participate in building communities with peer delivery roles (SEE, EE, EEE, TA); may be workload or specialty specific.


Qualifications
Language Qualification
English Language: fluent in reading, writing and speaking.
Required
BI experience like ETL, Data warehousing management, Data Mining, Report Designer or developer
Heterogeneous Database Management Systems like Oracle, MySQL, SAP etc.
Programing language such as C#, DAX, MDX, SQL, Python
Conceptual knowledge of Azure, AWS cloud architecture or any Cloud SaaS experience
Thorough troubleshooting and problem-solving skills
Excellent communication skills with both written and spoken English
Ability to work well in a highly collaborative team
Ability to work well in ambiguous situations
Computer Science or Engineering related education background. Passion to keep learning advanced BI technologies
Experience in one or more of these areas desirable
Power BI , Tableau, or similar BI solutions
OLAP, Data warehousing or OLTP, Database
BI Report developing
Ability to meet Microsoft, customer and / or government security screening requirements are required for this role. These requirements include, but are not limited to the following specialized security screenings: Microsoft Cloud Background Check: This position will be required to pass the Microsoft Cloud Background Check upon hire / transfer and every two years thereafter.
RoleTechnical Support Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
tableauSAPSales operationsMySQLpower biTroubleshootingmicrosoftOracleData miningSQL"|['tableau', 'SAP', 'Sales operations', 'MySQL', 'power bi', 'Troubleshooting', 'microsoft', 'Oracle', 'Data mining', 'SQL']|Partner Technical Advisor|Not Disclosed|
290|10|1|Post Graduation Not Required|3 days ago|Any Graduate|5 - 7 years|"Job description
Provide support to L3 for RFO/ RCA (Root cause analysis) and Preventive maintenance, Participate in assess Risk and Impact.
Take initiatives in learning, certifications evaluating new Networking Technology Tools
Driving Technical Knowledge Transfers awareness session on best practices within team by proper training session. Mentor Hand hold L1, JE Teams.
Key Spoc
Critical Major Incident management
Change Operation Project Management
Patch Release Management
Capacity Management
Knowledge management (KEDB)
Documentation, MIS and Reporting
Getting resolution from Third parties, Vendors and suppliers for fault
Effective handling of Technical Escalations



about you
5-7 years of related experience in routing & switching, datacenter networking.
Rich Hands-on experience of implementing of respective Routing & Switching solutions OEM such as Cisco, HP-ARUBA, Avaya, ALu, JUNIPER.
RoleFunctional Outside Consultant
Industry TypeIT Services & Consulting
Functional AreaIT Software - Network Administration, Security
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
WirelessVMwareNetworkingVPNProject managementMISNetwork securityVLANciscoRelease management"|['Wireless', 'VMware', 'Networking', 'VPN', 'Project management', 'MIS', 'Network security', 'VLAN', 'cisco', 'Release management']|Senior Technical Consultant|Not Disclosed|
291|37|1|Post Graduation Not Required|3 days ago|Any Graduate|7 - 12 years|"Job description
Responsibilities
Explore and study by going through the code and documents Participate in backlog refinement and technical discussions Participate in sprint planning and estimation sessions Responsible for providing technical solutions to the team. Work on the product backlog items on a day-to-day basis Guide the team and help clear any roadblocks Present the work back to client.
Requirements
Requirements Primary Skill Set
Strong in ASP.NET Core Web API and Entity Framework Strong in micro-services Strong in Angular / React / VueJs Strong in Azure services like AKS Service Bus, API Gateway Functions etc. Proficiency in SOLID principles and design patterns Strong knowledge on T-SQL Excellent written and verbal communication skills Knowledge on Azure PaaS services Knowledge on DevOps practices
RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Technical ArchitectCommunication SkillsAzureWeb ApiNet CoreDesign PatternsEntity FrameworkAsp . NetAngularT - Sql"|['Technical Architect', 'Communication Skills', 'Azure', 'Design Patterns', 'Entity Framework', 'Asp . Net', 'T - Sql']|Dot Net Technical Architect|Not Disclosed|
292|76|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|5 - 8 years|"Job description
To test software code as per work allocated within the quality standards prescribed so as to meet the client requirements. (1.) To contributes while test plans are developed as per the work assigned. (2.) To coordinate with team (for discussions) and interact with client (for updates). (3.) To create( & review ) the Test Cases from the Functional Specifications / Software Requirement Specification document. (4.) To schedule the tasks and report. (5.) To test the Functionality as per the Test plan and respective Test Cases..

Client:HCL Technologies
Skills:DO178B, HSIT, SSIT, Black box testing
Exp.
RoleTesting Engineer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|DO178B, HSIT, SSIT, Black box testing|Not Disclosed|
293|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|3 - 7 years|"Job description
Extensive experience in Java skills - Experience working with the Spring framework - Experience working with AWS cloud services (Nice to Have) - Experienced with REST, SOAP web services - Experienced with network basics (Nice to Have) - Able to articulate and

Client:HCL
Skills:iPhone Application Developer
Exp. Level:3- 5 Years
Work Location (also mention if we can consider relocation):Chennai
Max PR for Vendors:3- 5 Yrs: 7.0 LPA; 5- 7 Yrs: 8.
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|[]|iPhone Application Developer|Not Disclosed|
294|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|4 - 6 years|"Job description


4- 6 Years of Experience and willingness to develop the analytical and technical skills required to support the research and diagnosis of production processing issues.
An ability and willingness to develop the communication, presentation, and documentation skills as needed in order to function in a longer term lead engineering role.
Experience with the C programming language, either professionally or academically.

Client:JP Morgan Chase
Location:Malad
Interview Date:Weekdays (Mon- Fri)
Interview Timings:2 PM 5 PM
Salary:For 3 - 5 (11 LPA Max) & For 5 (11 LPA Max)
Interview Rounds:Telephonic followed by F2F or Direct F2F
Comm.
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|Stratus Developer:-|Not Disclosed|
295|95|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|1 - 5 years|"Job description
Client : IBM
Skill : Abinitio Developer
Exp : 1 yrs, 3.6 LPA - 3 yrs, 4.
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|Abinitio Developer|Not Disclosed|
296|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 5 years|"Job description
""Job Description
- Must have knowledge of Class diagram, Sequence diagrams
- Must have experience of .NET Web based applications
- Must have worked with .NET Ajax Tool Kit
- Must have worked with SQL Server
- Must have knowledge/ experience in SOA
- Knowledge in .NET Entity Framework
- Knowledge in NUnit testing
- Should be capable of reviewing the code
- Must have good communication skills
- Must have faced customer earlier
- Should capable of providing technical solutions to team
- Should be proactive at work and add value to the job
""
Client: HCL
Location: Chennai.
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|Net MVC, Javascript, Jquery.|Not Disclosed|
297|21|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 4 years|"Job description
""Experience with any billing and Mediation Application, Experience of 2 to 4 yrs in System integration testing/ Regression testing
Good working knowledge in Telecom Domain
Knowledge in STLC and COTS product
Should have worked in test development
Should posses working experience in Billing and Mediations systems
Understanding new requirements
Test case preparation and identifying test scenarios
Test data identification and Validation""
Client: Tech Mahendra
Location: Bangalore

RoleTesting Engineer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|Testing|Not Disclosed|
298|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|4 - 8 years|"Job description
Skillsets: Java, J2ee, Unix, Linux, HTML, XML, DHTML, SOA, RESTful Web services


Secondary skills: ExtJs, Python, cloud foundry, PERL


Project Overview:


Web application development in Telecommunication domain to handle advance networking features.

Client:Verizon
SKILLS:JAVA J2EE , WITH WEB SERVICES
Exp. Level:4 years
Work Location (also mention if we can consider relocation):Hyderabad
Max PR :7.
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|JAVA J2EE , WITH WEB SERVICES|Not Disclosed|
299|10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|3 - 6 years|"Job description
for both the position. Try to get the closest match of the skill test marked in green , if not a 100% match.Adobe CQ5 is mandatory, architect candidate can be a Sr. tech lead of Tech lead but the experience should be 9 .
RoleTeam Lead/Technical Lead
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|Sitecore Lead|Not Disclosed|
300|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|1 - 3 years|"Job description
Skills: Lab Coordinator
Exp. Level:2 to 3 years
Work Location (also mention if we can consider relocation): Bangalore
Interview location: Bangalore
Remarks (if any) deadline/ walk- in deadline/ etc:Immediately
Detailed JD
Job Description:-

Qualification: Diploma holders preferably in CSE/ IT/ ECE ( No other Degree holders preferred)

1. Experience : 1 to 2 years
2. Must have knowledge on Server Hardware (Dell / IBM / SUN) and Network switches (Brocade/ Cisco/ Netgear)
3. Must have experience in to Installation of Operating system (Linux, Windows).
4. Should be able to configure switches.
5. Troubleshooting skills for server hardware ( knowledge on BIOS preferred)
6. Hands on in to system administration.
7. Automation knowledge preferred to automate OS installation.
RoleSystem Administrator
Industry TypeRecruitment / Staffing
Functional AreaIT Software - System Programming
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|Lab Coordinator|Not Disclosed|
301|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 3 years|"Job description
2 to 3 years of experience in UI development (not UI designer).
Strong in HTML, CSS and JavaScript
Strong in web application development environment
Directly work with customer/ end customers
Good communication and English language.
Good attitude
Client: Symphony Teleca.
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|UI developer|Not Disclosed|
302|12|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|4 - 5 years|"Job description
Client: Brillio
Skills : SAP Basis Consultant
Exp. Level: 4 Years
Work Location (also mention if we can consider relocation): Bangalore
Interview Location: Bangalore
Max PR for Vendors : 4- 5 Years (6.5 LPA) and 5 Years (8.5 LPA)
Detailed JD: SAP Basis Consultant
Strong experience with OS/ DB migration.
Should have done atleast 1 Implementation project.
RoleFunctional Outside Consultant
Industry TypeRecruitment / Staffing
Functional AreaIT Software - ERP, CRM
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|SAP consultant|Not Disclosed|
303|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|3 - 5 years|"Job description
Interested in manual testing; solid performer for regression testing with ability to branch into exploratory and usability testing on an as- needed basis.
Mobile testing experience - Android 3 to 5 years
Detail oriented, with demonstrated ability to capture when issues occur only on a single platform or browser, or only during a specific workflow.
Good to Excellent writing skill in English, with demonstrated ability to convert a detailed set of reproduction steps into concise instructions, with good- to excellent- grammatical structure.
Good communication and interpersonal skills, with demonstrated ability to work with developer questions during bug investigation.
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Mobile
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|Android Application Development|Not Disclosed|
304|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|2 - 5 years|"Job description
Core Java , python, Advance RDBMS , No SQL, Good in communication, Proactive.
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|Core Java|Not Disclosed|
305|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|6 - 11 years|"Job description
Squircle IT company


Client : Dell


Skills: OSB Developer
Exp. Level: 6 to 12 Years
# of Position: 1
Work Location (also mention if we can consider relocation): Bangalore (Dell4- Domlur )
Max PR for Vendors: 8.50 LPA for 6 to 7 Years, 12.00 LPA for 7 to 10 Years and 15.50 LPA for 10 Years
Interview location: Bangalore (Dell4- Domlur )


Detailed JD:
1. Expertise in OSB Pub Sub architecture/ projects creating Topic/ Queue, working with Foreign Server & Multiple durable Subscribers in OSB.
2. Expertise in writing Complex XQuery/ XSLT transformations.
3. Expertise in defining the complex XSD and XSD validations.
3. Developing web services using OSB
4. Should have expertise in OSB integration with different platforms like Oracle, SQL server, Webservices etc.
RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Technical product configurationc++CdesignMySQLJavaScriptintegration PHPHTML"|['c++', 'C', 'design', 'MySQL', 'JavaScript', 'HTML']|OSB Developer|Not Disclosed|
