|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
276|148|||7 days ago|Any Graduate|4 - 9 years|"Job description
Minimun 4+ yrs in Graphic Designing.
Proven graphic designing experience A strong portfolio of illustrations or other graphics
Familiarity with design software and technologies (such as InDesign, Illustrator, Dreamweaver, Photoshop).
A keen eye for aesthetics and details.
Prior experience with and a strong portfolio of motion graphics work.
Expert-level knowledge of Adobe Suite (After Effects, Premiere pro, Photoshop, Illustrator Must).
3D software knowledge (like Maya, Blender, Nuke, Houdini) will be an added advantage.
Strong Knowledge in Typography, Color Harmony, Image Lighting.
A never-ending desire to learn new techniques and technology to advance your craft.
Superb visual and conceptual skills to solve problems and create novel solutions

Certifications (Nice to have):
Adobe Photoshop, Aftereffects, Illustrator, Dreamweaver, Indesign, Premier Pro
RoleGraphic Designer
Industry TypeIT Services & Consulting
Functional AreaDesign, Creative, User Experience
Employment TypeFull Time, Permanent
Role CategoryCreative
Education
UG :Any Graduate
Key Skills
PremierAftereffectsMotion GraphicsNukeIllustratorMayaPhotoshopGraphic DesigningIndesignTypography"|['Premier', 'Aftereffects', 'Motion Graphics', 'Nuke', 'Illustrator', 'Maya', 'Photoshop', 'Graphic Designing', 'Indesign', 'Typography']|Graphic Designer|Not Disclosed|
277|68||MCA in Any Specialization|7 days ago|B.Tech/B.E. in Any Specialization|4 - 9 years|"Job description
Roles and Responsibilities
Educational Qualification:-
B.E/B.Tech/MCA or equivalent

Experience:
Minimum 4 years of experience with knowledge of Computer Operation, MS Office.
The candidate should have experience in Team Handling.
The candidates should have strong interpersonal skills and ability to work in a multi-disciplinary team.
Having experience of multi- stakeholder management will be an added advantage.
Knowledge in biometrics like finger print, iris and face is preferable.

Job Profile
Report out performance metrics, dashboards, monthly updates and issue progress to Internal and Client, Business and IT leaders as and when required
To enable the conduct audits when so ever required.
Ensure all SLA metrics are met as per agreed SLA norms
Business Continuity Planning & delivery with concerned associated processes, stakeholders and internal divisions.
Review and facilitate updating and improving all the needed processes
Support to production of various reports, monitoring of performance indicators and other management statistics , using multiple resources and preparing periodic reports on these.
Any other related task as may be required from time to time.
Manage a Computer Operations team

Last Application Date: 13th September 2021

RoleOther
Industry TypeIT Services & Consulting
Functional AreaOther
Employment TypeFull Time, Temporary/Contractual
Role CategoryOther
Education
UG :B.Tech/B.E. in Any Specialization
PG :MCA in Any Specialization
Key Skills
Performance MetricsTeam HandlingComputer OperatingBusiness Continuity PlanningStrong Interpersonal SkillsEducational QualificationMS OfficeStakeholder Management"|['Team Handling', 'Computer Operating', 'Business Continuity Planning', 'Strong Interpersonal Skills', 'Educational Qualification', 'MS Office', 'Stakeholder Management']|Supervisor - MDD Operator - UIDAI, Bangalore|Not Disclosed|
278|96||Any Postgraduate|7 days ago|Any Graduate|1 - 6 years|"Job description
We have urgent requirement for Medical representative

Company is an Indian multinational pharmaceutical company based in Hyderabad, which makes finished dosage formulations and active pharmaceutical ingredients. It is the market leader in branded oncology medicines in India, and among the country's top three producers of hepatitis.
Company Name - Leading company in pharma
Please note - It will be on teamlease ltd (THIRD PARTY PAY ROLL)
Job and responsibility- Doctor Visit and chemist Visit
If you are interested please mail me your resume
Chandan.kumar@teamlease.com



RoleOther
Industry TypeRecruitment / Staffing
Functional AreaOther
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Any Doctorate
Key Skills
Medical representativeThird Party
PharmaOncologyMedical
Skills highlighted with ‘‘ are preferred keyskills"|['Third Party', 'Pharma', 'Oncology', 'Medical']|we have urgent requirement For medical representative|₹ 50,000 - 3,00,000 P.A.|Any Doctorate
279|84|||7 days ago|B.Tech/B.E. in Any Specialization|2 - 7 years|"Job description
Fullstack Developer
Roles and Responsibilities


Desired Candidate Profile


Perks and Benefits


RoleTechnical Architect
Industry TypeTelecom / ISP
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
javaj2eeJavascriptHTML"|['java', 'j2ee', 'Javascript', 'HTML']|Fullstack Developer - Please only immediate joiners apply|₹ 10,00,000 - 20,00,000 P.A.|
280|35|1||7 days ago|B.Tech/B.E. in Computers|2 - 5 years|"Job description
Job Summary:

We are looking for an experienced and passionate WordPress Developer to join our IT team! WordPress Developer to implement attractive and functional websites for our clients. You will be responsible for the back-end and the implementation of WordPress themes and plugins as well as site integration and security updates.

To ensure success as a WordPress Developer, you should have in-depth knowledge of back-end programming languages, a good eye for aesthetics, and strong content management skills. Ultimately, a top-class WordPress Developer can create attractive, user-friendly websites that perfectly meet the design and functionality specifications of the client.

Roles & Responsibilities:

1. Meeting with clients to discuss website design and function.
2. Creating the website architecture.
3. Designing and managing the website back-end including database and server integration.

Desired Candidate Profile

1. Proven work experience as a WordPress Developer 2. Basic knowledge of CSS3, JavaScript, HTML5, and jQuery
3. Knowledge of code versioning tools including Git or Mercurial or SVN
4. Experience working with debugging tools such as Chrome Inspector and Firebug
5. Good understanding of website architecture and aesthetics
6. Knowledge of how to interact with RESTful APIs and formats (JSON, XML)
7. Strong understanding of PHP back-end development
8. Ability to project manage
9. Good communication skills

Perks and Benefits

Employment Type - Full-time permanent
Salary - Based on Current or Previous CTC
Work Mode - Work from home
Preferred Location - Candidates from across INDIA can apply


RoleWeb Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryNot mentioned
Education
UG :B.Tech/B.E. in Computers
Key Skills
Content ManagementWeb TechnologiesWordpressManagement SkillsWeb DesigningWeb DevelopmentSite Integration"|['Content Management', 'Web Technologies', 'Wordpress', 'Management Skills', 'Web Designing', 'Web Development', 'Site Integration']|Web Developer|Not Disclosed|
281|30|10||7 days ago|Any Graduate|4 - 9 years|"Job description
Dear Candidates,

Greetings from Alten Calsoft!!!

We are looking for Java Fullstack Developer with hands on experience in Angular or Angular JS or React JS or Javascript.

Experience: 4+ Years
Notice Period: Immediate or upto 30 days
Location: Chennai (Till Covid it is WFH)
Job Type: Permanent

Interested candidates can share your updated Resume to dineshkumar.s@acldigital.com


Regards,
Dineshkumar S
Senior Executive - TAG
RoleIT/Technical Content Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :Any Graduate
Key Skills
java full stackjava fullstack"|[]|Java Fullstack Developer / Lead - Immediate Joiner|Not Disclosed|
282|55||MCA in Computers|7 days ago|B.Tech/B.E. in Computers|2 - 4 years|"Job description
Roles and Responsibilities :

Automate new bank statement formats across multiple markets.
Document conversion, Data Extraction & Image Processing.
Develop & maintain code base for document extraction.
Work closely with product & operations teams to maintain, troubleshoot & keep updating the document extraction product

Technical Requirement :

Minimum 2-4 years Hands on Experience with PHP,Javascript, Jquery, MySQL, MVC framework, APIs, Knowledge of PHP CodeIgniter Framework, Python.
Excellent knowledge of PHP & RegExr.
Good knowledge on document conversion/extraction, OCR.
Good knowledge for code base share like Gitlab and CI/CD process.
Good knowledge of Python.
Must be comfortable with Linux/windows-based Operating System.

Desired candidate :

Ability to work with minimum guidance.
Ability to provide new innovative solutions.
High sense of ownership.
Good Team Player and offers flexibility in terms of work hours.
Good communication skills.
Quick Learner and shows adaptiveness to highly challenging technical environment.

Educational Requirements :
UG: B.Tech/B.E. in computers.
PG: Master's in computers

RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaAnalytics & Business Intelligence
Employment TypeFull Time, Permanent
Role CategoryAnalytics & BI
Education
UG :B.Tech/B.E. in Computers
PG :MCA in Computers
Key Skills
Product OperationsImage ProcessingData ExtractionMaintenanceLI"|['Image Processing', 'Data Extraction', 'Maintenance', 'LI']|Bank Statement Automation - Analyst / Senior Analyst|Not Disclosed|
283|921|2||7 days ago|Any Graduate|3 - 6 years|"Job description
Roles and Responsibilities

• Strong mathematical skills to help collect, measure, organize and analyze data 
• Knowledge of google productivity tools like docs, sheets etc. is must.
• Technical proficiency regarding database design development, data models, techniques for data mining, and segmentation.
• Experience in making review data/decks
• Proficiency in statistics and statistical packages like Excel and related tools to be used for data set analyzing
• Knowledge of data visualization software like Tableau,
• Knowledge of how to create and apply the most accurate algorithms to datasets in order to find solutions 
• Problem-solving skills
• Accuracy and attention to detail
• Adept at queries, writing reports, and making presentations
• Team-working skills
• Verbal and Written communication skills
• Proven working experience in data analysis

Desired Candidate Profile


Perks and Benefits


RoleBusiness Analyst
Industry TypeAutomobile
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :Any Graduate
Key Skills
ExcelDesign DevelopmentSegmentationData AnalysisDatabase DesignData VisualizationData MiningTableauStatisticsReport Writing"|['Excel', 'Design Development', 'Segmentation', 'Data Analysis', 'Database Design', 'Data Visualization', 'Data Mining', 'Tableau', 'Statistics', 'Report Writing']|Senior Business Analyst|₹ 6,00,000 - 8,00,000 P.A.|
284|85|||7 days ago|B.Tech/B.E. in Any Specialization|3 - 8 years|"Job description
Roles and Responsibilities

Responsible for the design and build of ServiceNow Applications and integration to other applications and platforms; including architecture, languages, best practices and methodologies in an Agile Scrum environment.

Provide strong development and project on-track and on-task and collaborate on an ongoing project in both new and enhancements development between engineers, developers, analyst and other team members.

Follow, maintain and apply documentation best practice policies, procedures and process throughout ServiceNow development.

Work closely with business and IT teams to gather input to support ongoing business needs for Service Now configuration, implementation and support

Review and apply any additional UI/UX requirements from internal team and align into ServiceNow development.

Developing user friendly catalog items with experience writing orchestration workflows such as Content Management, Web Services

Utilizes available programming methodologies and languages and adhere to coding standards, procedures and techniques while contributing to the technical code documentation.

Support data migration as needed.

Design and implement solutions following established Configuration Management policies and standards.

Integrate data from multiple data sources into a unified CMDB, ensuring data quality and integrity are maintained.
Desired Candidate Profile
1. Certification in ServiceNow is MUST.
2. Troubleshoot and resolve problems.
3.Orchestrate and automate tasks.




RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
IntegrationSnowServicenowCMDBDiscoveryDeploymentITOM"|['Integration', 'Snow', 'Servicenow', 'CMDB', 'Discovery', 'Deployment']|Servicenow ITOM Developer|Not Disclosed|
285|25|||7 days ago|B.Tech/B.E. in Any Specialization|2 - 4 years|"Job description
Roles and Responsibilities

Design and build advanced applications for the Android platform.
Collaborate with cross-functional teams to define, design, and ship
new features.
Work with outside data sources and API's.
Unit-test code for robustness, including edge cases, usability, and
general reliability.
Work on bug fixing and improving application performance.
Continuously discover, evaluate, and implement new technologies
to maximize development efficiency.
Desired Candidate Profile
BTech/BCA/MCA/BE/ME degree in Computer Science,
Engineering or a related subject
• 2-3 years of Android development experience
• Strong Knowledge on JAVA, OOPs and MVC Architecture.
• Experience with Android SDK.
• Experience working with remote data via REST and JSON.
• Experience with third-party libraries and APIs
• Experience with Retrofit.
• Experience with Material/Ionic Design.
• Experience with SQLLite/Realm.
• Working knowledge of the general mobile landscape, architectures,
trends, and emerging technologies
• Solid understanding of the full mobile development life cycle
• Have published at least 2 original Android app
• Critical thinker and problem-solving skills
• Team player
• Good time-management skills
• Great interpersonal and communication skills.

Perks and Benefits


RoleSoftware Developer
Industry TypeMiscellaneous
Functional AreaIT Software - Mobile
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
Android DevelopmentAPIMVC"|['Android Development', 'API', 'MVC']|Android Developer Immediate Joiner @ Noida|₹ 3,00,000 - 4,25,000 P.A.|
286|1713|5|M.Com in Commerce, MBA/PGDM in Finance|22 days ago||1 - 4 years|"Job description
Reporting to: Product Manager/ Head (Equity/Commodity)

Accountability: Generating high quality intra-day recommendations by conducting thorough technical analysis and maintaining high degree of accuracy

Roles and Responsibilities:
Generating intraday trading recommendations in Equities/Commodities
Developing, Learning and understanding trading strategies based on technical calls
Maintain daily tracks record of recommendations provided
Client retention and renewals along with Client satisfaction
Training, Respective Market Training Product Training etc.
Providing complete research support and ticket solving
Preparation of daily Market Report
Maintaining accuracy and profitability of the calls generated
Monitoring, Reporting and Controlling potential risks and issues
Ensuring target achievement by maintaining 100% compliance
Keeping track of daily market news International & Domestic
Assisting client in terms of:
Client track sheet o Client P& L
Healthy relationships
Regular reporting to mentors
Clients trading improvisation strategies
Desired Candidate Profile
Profound understanding of financial markets
Ability to work under pressure and steer through ambiguous situations
Ability to work in fast paced and dynamic work environment
Dynamic, Aggressive and Passionate personality
Strong Analytical skills and decision-making ability
Proven ability in generating intra-day recommendations
Well versed with either Equity or Commodity segment
Strong analytical, conceptual and reasoning skills.
Strong Analytical and Critical Thinking
Qualification & Experience

MBA (Finance)/MCom/PGDM
Chartered Market Technician (CMT) would be an added advantage
1 to 4 Years of Experience in Technical Analysis
Deep understanding and experience of generating intra-day calls
NISM X (Investment Advisor) Level 1 and Level 2 Certification - Mandatory
RoleEquity Analyst
Industry TypeBanking
Functional AreaFinancial Services, Banking, Investments, Insurance
Employment TypeFull Time, Permanent
Role CategoryInvestment Banking
Education
PG :M.Com in Commerce, MBA/PGDM in Finance
Key Skills
Target AchievementStock BrokingShare MarketResearch AnalysisClient RetentionTechnical AnalysisHNI Client HandlingAdvisoryProduct TrainingClient Satisfaction"|['Target Achievement', 'Stock Broking', 'Share Market', 'Research Analysis', 'Client Retention', 'Technical Analysis', 'HNI Client Handling', 'Advisory', 'Product Training', 'Client Satisfaction']|Research Analyst - Mumbai|₹ 3,00,000 - 5,00,000 P.A.|
287|75|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|2 - 3 years|"Job description
About 2- 3 years experience in UI development using AngularJS Good experience with JavaScript, jQuery & CSS Experience in working with Web- Services using UI Frameworks Knowledge on Responsive Web Designing using Bootstrap Good Unit Testing & UI Testing capabilities
RoleSoftware Developer
Industry TypeTravel & Tourism
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
UI developmentCSSdevelopmentUI testingtestingUnit testingbootstrapjQueryWeb servicesuiwebJavascriptWeb designingangularjs"|['UI development', 'CSS', 'development', 'UI testing', 'testing', 'Unit testing', 'bootstrap', 'jQuery', 'Web services', 'ui', 'web', 'Javascript', 'Web designing', 'angularjs']|UI Developer|Not Disclosed|
288|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|1 - 3 years|"Job description
have the talent to make artistic judgements
have the technical skills to make practical decisions
be able to analyse and solve problems
possess extensive knowledge of current compositing software such as after effects
have knowledge of various other programmes including Photoshop
understand the 3D animation process, particularly lighting
have a good eye for composition, colour, light and shadow
have good knowledge of the keying process
have a methodical and thorough approach to work
pay close attention to detail
have good communication skills
be able to work as part of a team
be able to take direction and be willing to address constructive feedback
be able to work with a minimum of supervision
be able to deliver on schedule, working calmly and efficiently under pressure, if required
have respect for the procedures and requirements of a particular studio, production or pipeline
have knowledge of the requirements of the relevant health and safety legislation and procedures
RoleGraphic/Web Designer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
have the talent to make artistic judgements have the technical skills to make practical decisions be able to analyse and solve problems possess extensive knowledge of current compositing software such as after effects have knowledge"|[]|Compositor (Compositing Artist)|Not Disclosed|
289|13|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|5 - 10 years|"Job description
Application Developer - Adobe Director (Lingo) / C++ We invite Adobe Director (Lingo) / C++ Application Developers to join the team that empowers educators to ignite a lifelong love for learning among students of all ages and abilities.
Design, develop and maintain high- performance, end- user software for interactive multimedia and e- learning products Design and develop rich internet applications using the companys application development framework written entirely in Director Lingo Help migrate the framework to open source technologies such as SFML, OpenFrameworks using ANSI C++ Contribute to the technical documentation process Requirements
Proven technical abilities in the areas of Adobe Director Lingo and/ or C++ application development (Minimum 5 years) Strong understanding of data structures and algorithms Strong understanding of object- oriented programming Proven experience with traditional SQL databases and APIs Ability to write clean, efficient and well documented code A passion for technology and a strong desire to actively maintain this knowledge
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Multimediaadobe directorE-learningC++developmentcodetechnicalsoftwareData structuresadobeSQLTechnical documentationAlgorithmsapplicationdesignApplication developmentdeveloperOpen sourceprogrammingapplications"|['Multimedia', 'adobe director', 'E-learning', 'C++', 'development', 'technical', 'software', 'Data structures', 'adobe', 'SQL', 'Technical documentation', 'Algorithms', 'application', 'design', 'Application development', 'developer', 'Open source', 'programming', 'applications']|Application Developer - Adobe Director (Lingo) / C++|Not Disclosed|
290|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|3 - 8 years|"Job description
Application Developer - ActionScript 3 / AIR We invite ActionScript 3 / AIR Application Developers to join the team that empowers educators to ignite a lifelong love for learning among students of all ages and abilities.
Design, develop and maintain high- performance, end- user software for interactive multimedia and e- learning products using ActionScript 3 Develop Air Native Extensions (ANE) alongwith ActionScript API wrappers to extend ActionScript's capabilities Work through all phases of application development (Planning, Defining, Designing, Building, Testing and Deployment) Contribute to the technical documentation process Requirements
Proven technical abilities in ActionScript 3 and AIR with a good command of AS3 library and event handling model (Minimum 3 years) Strong understanding of data structures and algorithms Strong understanding of object- oriented programming Proven experience with traditional SQL databases and APIs Experience in developing Rich Internet Applications Experience in designing intuitive user interfaces and navigation Ability to write clean, efficient and well documented code A passion for technology and a strong desire to actively maintain this knowledge
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
MultimediaE-learninginterfacescodesoftwaretestingData structuresSQLTechnical documentationDevelopment planningAlgorithmsapplicationTechnicalApplication developmentdeveloperapiObject oriented programmingprogrammingapplications"|['Multimedia', 'E-learning', 'interfaces', 'software', 'testing', 'Data structures', 'SQL', 'Technical documentation', 'Development planning', 'Algorithms', 'application', 'Technical', 'Application development', 'developer', 'api', 'Object oriented programming', 'programming', 'applications']|Application Developer - ActionScript 3 / AIR|Not Disclosed|
291|Less than 10|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|2 - 3 years|"Job description
Asterisk Developer
Experience : 2- 3 Years
Qualification : BE(IT/ Computer) BCA MCA - Asterisk - A2Billing - FreeSWITCH - OpenSER - IPPBX - MYSQL and PHP - IVR Technology
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
bcaIVRMySQLManager TechnologyPHPdevelopermcaAsteriskBusiness Executive"|['bca', 'IVR', 'MySQL', 'PHP', 'developer', 'mca', 'Asterisk', 'Business Executive']|Asterisk Developer|Not Disclosed|
292|Less than 10|1|Post Graduation Not Required|30+ days ago|B.A in English|1 - 5 years|"Job description
03. Content Marketer Content is the core to inbound marketing. Individuals with comfortable writing skills for multiple mediums to deliver the message easily to an audience.
REQUIREMENTS Experienced in creating inbound traffic content. Creating Content for varied audience. Good Communication Skills.
RoleContent Developer
Industry TypeIT Services & Consulting
Functional AreaJournalism, Editing, Content
Employment TypeFull Time, Permanent
Role CategoryContent Development
Education
UG :B.A in English
PG :Post Graduation Not Required
Key Skills
grammarpunctuationcrosschecksyntaxaccuracyInternal Communicationsformatting"|['grammar', 'Internal Communications', 'formatting']|Content Marketer|Not Disclosed|
293|32|1|MBA/PGDM in Finance|30+ days ago|Any Graduate|1 - 5 years|"Job description
B. Com / MBA with Finance as their core subjects can apply.
Should have experience in handling finance of IT related companies.
Should be conversant with Import / Export laws and regulations of IT products.
Should have experience in filing IT returns , TDS.
Should have experience in Tally Packages.
Should posses thorough knowledge of tax saving bonds and schemes.
Mail us : ""info@emtech- india. com""
RoleAccounts Manager
Industry TypeIT Services & Consulting
Functional AreaAccounts, Finance, Tax, Company Secretary, Audit
Employment TypeFull Time, Permanent
Role CategoryAccounts
Education
UG :Any Graduate
PG :MBA/PGDM in Finance
Key Skills
ComTallyTDSLawMailBondsPackagingExportSavingBusiness Executive"|['Com', 'Tally', 'TDS', 'Law', 'Mail', 'Bonds', 'Packaging', 'Export', 'Saving', 'Business Executive']|Finance|Not Disclosed|
294|13|1|MBA/PGDM in Marketing|30+ days ago|Any Graduate|1 - 6 years|"Job description
Requirements sales and marketing : The desired candidate should be from Diploma/ B. Sc/ BBM/ B. E. background
with atleast 1year experience in the sales of embedded products.
Should have adequate knowledge of microcontrollers, emulators, compilers, evaluation boards, EDA tools and other Embedded Development tools in general.
Should have good personality, communication skills & presentation skills.
Should be willing to travel inside & outside India, within short notice.
Should be a quick learner, independent, achiever and devise strategies to meet the set targets.
Should be able to identify & generate business from new customers.
Should maintain database of all customers and keep them abreast of the latest products & happenings in the embedded space.
Should be able to organize seminars & product launches every quarter.
RoleSales Executive/Officer
Industry TypeIT Services & Consulting
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryCorporate Sales
Education
UG :Any Graduate
PG :MBA/PGDM in Marketing
Key Skills
SalesContentOnline MarketingDigital MarketingBusiness DevelopmentSEOMarketingCommunication"|['Sales', 'Content', 'Online Marketing', 'Digital Marketing', 'Business Development', 'SEO', 'Marketing', 'Communication']|Requirements sales and marketing|Not Disclosed|
295|56|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|7 - 11 years|"Job description

• 7-11 years of strong hands on technical experience, handling and working with complex JAVA based projects, with skillset Core Java, J2EE, JSP, Spring, Hibernate, HTML5, CSS3, Bootstrap, AJAX, jQuery, Javascript, angularjs
• Experience in software product development and architecting products for scalable applications is a MUST
• Experience with Spring/ Hibernate, Webservices is a MUST. Experience on Angular JS is a plus.
• Can develop RESTFul API endpoints containing JSON.
• Familiar with profiling, code coverage, logging, common etc.
• Fluency with design patterns, data structures and algorithm design.
• Strong debugging and operational skills.
• Expertise in implementing complex Business Logic.
• Experience with modern web app frameworks.
• Expert level knowledge in building scalable Rest API s.
• Good Knowledge of AWS/ Azure Cloud and databases.
• Knowledge of event driven management using Apache Akka is a plus.
• Should have good communication skills and a strong client orientation in understanding the requirements and delivering scalable application solutions.
• Should be able to motivate, lead and manage a strong technical team of about 15 technical resources.
• Experience on Datawarehousing/ BI solutions is a plus but not a must.
• Must be a post graduate in Computer Sciences or related education level

RoleTeam Lead/Technical Lead
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
csshtml5jspbootstraphibernateajaxjqueryspringcloudjavadesign patternsj2eejsonhtmldata structuresazurerestData structuresJSONApachejavascriptcore javaangularWeb servicesangularjsaws"|['css', 'html5', 'jsp', 'bootstrap', 'hibernate', 'ajax', 'jquery', 'spring', 'cloud', 'java', 'design patterns', 'j2ee', 'json', 'html', 'data structures', 'azure', 'rest', 'Apache', 'javascript', 'core java', 'Web services', 'angularjs', 'aws']|Java/ J2EE Technical Lead/ Architect|Not Disclosed|
296|30|1|Any Postgraduate, MCA in Computers|30+ days ago|B.Tech/B.E. in Computers|2 - 6 years|"Job description
• Analysis, design, programming and testing activities.
• Documentation of design, unit testing and integration testing.
• A delivery focused attitude with the ability to drive tasks forward and meet demanding deadlines.
• Required Skills and Education

• B.E./ B.Tech./ M.E./ M.Tech./ MCA in Computer Science, Engineering or related technical field.
• Minimum 2 to 6 years relevant experience in Software Development.
• Good hands- on coding skills in .Net Framework 3.5/ 4.0, C#/ ASP.Net SQL Server, JavaScript, XML, WCF, MVC3.
• Should have work experience on SDL Tridion Tool.
• Understanding of SDLC.
• Excellent communication and analytical skills.
•
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Any Postgraduate, MCA in Computers
Key Skills
technicalanalyticalsoftwaretestingmcaSDLCUnit testingIntegration testingSQLcodingXMLJavascriptASP.Net.netWCFprogramming"|['technical', 'analytical', 'software', 'testing', 'mca', 'SQL', 'coding', 'XML', 'Javascript', 'ASP.Net', '.net', 'WCF', 'programming']|DOT NET Developer|Not Disclosed|
297|24|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|3 - 5 years|"Job description

To Understand Requirements and Work on Design, Coding and Testing.

Understand the problems reported from testing team, identify the root cause and provide fix.

Analyze logs L1 and L2 interface logs and identify problems related to LTE Protocol layers based on the logs.

Run on Target and Off target tests on LTE eNB.



Required Skills and Knowledge

LTE High Level Knowledge.

Development Experience in Multithreaded Systems.

Prior Development Experience in LTE Mac and MAC Scheduler.

Exposure to RLC and PDCP.

Good Exposure to L1 and L2 Interface, preferabaly FAPI Interface Knowledge.

Good Programming Skills.



Key Skills - Mandatory

Good Expertice in LTE Protocols, especially MAC and MAC Scheduler.

Good exposure to Multi threaded system design and challenges involved.



Key Skills - Desirable

Knowledge of RLC, PDCP and GTP Layers.

Knowledge of RRM, S1AP and RRC modules.

Scripting skills.

IP Networking.



RoleSoftware Developer
Industry TypeElectronic Components / Semiconductors
Functional AreaIT Software - Telecom Software
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
developmentrrclevell2ip networkingtestingsystem designmacskillscodingdesignlteprogrammingknowledge"|['development', 'rrc', 'level', 'l2', 'ip networking', 'testing', 'system design', 'mac', 'coding', 'design', 'lte', 'programming']|LTE eNB L2 Development|Not Disclosed|
