|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
880|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|4 - 9 years|"Job description
Skills required:
Good understanding of web markup and technical feasibility of UI/UX designs.
Proficient understanding of responsive and scalable web app design & development.
Proficient in debugging client and server-side issues.
Good understanding of one or more stack(s) such as MEAN, MERN, LAMP etc
Good understanding of advanced JavaScript libraries & frameworks, such as ReactJs, VueJs etc.
Understanding of NoSql databases such as MongoDB, Cassandra, DynamoDB, etc.
Understanding of application deployment on cloud, the familiarity of one or more cloud platforms such as AWS, GCP, AZURE etc.
Proficient understanding of scalable, reliable, and secure application development.
Understanding of DevOps/DevSecOps, CI/CD, serverless architecture, automation is a plus.
Additional Information:
Candidate Profile: Graduation Engineering, B.Sc, BCA, MCA, or any Equivalent Graduation
RoleSoftware Developer
Industry TypeAdvertising & Marketing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
UiWeb MarkupJavascriptMongodbUx DesignsAws"|['Ui', 'Javascript', 'Mongodb', 'Aws']|Full Stack Developer|Not Disclosed|
881|Less than 10|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|4 - 9 years|"Job description

Skills required:
Proficient understanding of web markup and technical feasibility of UI/UX designs.
Proficient understanding of responsive and scalable web app design & development.
Good understanding of server-side CSS pre-processing platforms, such as LESS and SASS
Must be good in scripting and debugging
Proficient understanding of client-side scripting and advanced JavaScript libraries & frameworks, such as ReactJs, VueJs, RequireJs etc.
Good understanding of asynchronous request handling, partial page updates and Headless content.
Proficient understanding of application development using LightHouse/Google-Page-Speed standards.
Proficient understanding of OWASP security principles and Git versioning tool.
Understanding of MERN stack or LAMP stack is a plus.
Additional Information:
Candidate Profile: B.Tech from Computer science or equivalent qualification, having at least 2 years of relevant experience.
RoleSoftware Developer
Industry TypeAdvertising & Marketing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Frontend DeveloperApplication DevelopmentCssGitUiWeb MarkupJavascriptSassUx Designs"|['Application Development', 'Css', 'Git', 'Ui', 'Javascript']|Frontend Developer|Not Disclosed|
882|46|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 5 years|"Job description
Experience and Expertise Required:
Should have been exposed to tools like linked in/ and other social tools to be able to leverage them intensely. If the exposure is limited due to limited work exposure it will not be limiting however certifications OR similar interest OR work if any will be added advantage
The Inside sales will be working with the sales and marketing leaders Her or is
responsibility will be to build a database on prospects and partners across globally
They will undergo product training which will have a direct impact on our GTM. You will need to have exposure to hands on tele-calling , power prospecting , understanding for customer buying cycle , good grasping of technology good oral and written communication
They will get exposure to sales and may handle some of the new partners and regions independently , with time they will have options to choose sales careers subject to good performance
Job Requirements
Sharp, analytical and thoughtful
Inside sales experience across regions -INDIA/ ME/ ASIA is preferred.
Research using db/ linked in / company search using tools
Develops original ideas, approaches, and solutions to typical, unusual or difficult situations or problems
Proactive, doesnt wait to be asked.
High energy and get things done attitude is minimum requirement ,
ability to adopt and change responsibilities
Digitally Native
RoleTelesales/Telemarketing Executive/Officer
Industry TypeSoftware Product
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategorySales Support
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Product trainingAnalyticalTelecallingManager TechnologyDatabaseResearchInside sales"|['Product training', 'Analytical', 'Telecalling', 'Database', 'Research', 'Inside sales']|Inside Sales|Not Disclosed|
883|73|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|5 - 10 years|"Job description
 

Responsibilities
Bring industry expertise on the CLM and client journey digitisation space
Support tge client in the build of their new Target operating model in the onboarding area
Lead the functional analysis during the Analysis Design phase of projects, understand and document the gap between the proposed platform of Fenergo and the client current or future way of proceeding with OnBoarding
Provide leadership within the design discussion and influence clients in line with the clients vision and objectives
Document the client requirements
Manage the documentation review and approval process with the client
Documents requirements for systems development - including use cases in an agile methodology
Build and maintain strong working relationships with the project and client teams
Provide guidance and support to more junior team members
Prepare and deliver training sessions to the clients business users


Skills
Must have
2+ Years of experience as Fenergo Product Consultant / Business Analyst
4+ years of experience in the KYC/CLM space
Good knowledge of onboarding process, KYC, AML, Screening, Regulations
Proficient in offering design solutions, clear even in a complex context.
Attention to details when it comes to documentation of processes, policies or procedures.
Excellent written and oral communication skills
Excellent presentation skills and comfortable leading meetings
Good leadership skills in order to elicit and prioritise requirements and co-ordinate project stakeholders
Proficient in Microsoft Office Suite
Nice to have
Deep understanding of the overall CLM eco system, AI, robotics

  RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Trainingconsultant business analystDocument reviewData managementBusiness analysisAgile methodologyFunctional analysisMS OfficeSDLCRobotics"|['Training', 'Document review', 'Data management', 'Business analysis', 'Agile methodology', 'Functional analysis', 'MS Office', 'SDLC', 'Robotics']|Senior Product Consultants,|Not Disclosed|
884|84|1|Post Graduation Not Required|30+ days ago|Any Graduate|5 - 9 years|"Job description
Role
1. As a key member of the Automation Center of Excellence (CoE) at Altisource, the Automation engineer is responsible for implementing end-to-end automation solutions using .Net, MS-Technologies and RPA (Robotic Process Automation)
Responsibilities
1. Collaborate closely with automation architect, business architect and rest of the team to understand business processes and automate where possible.
2. Implement automation of the business processes using tools like Pega or Appian.
3. Collaborate with Automation architect and other team members on implementing various business processes automation.
4. Contributing to best practices to CoE Scrum Teams
5. Ensure automation solutions meet established IT governance standards for security, deployment architecture, configuration mgmt. etc.
6. Assist in delivering the business operations automations.
Skills/Qualifications
1. Bachelor s degree in computer science, computer engineering or related field.
2. Demonstrable knowledge and experience with .Net and Microsoft Technologies
3. Prior experience with Pega systems platform and robotics highly desirable.
4. Enterprise Application Software (EAS) experience as a programmer/analyst working with Object-Oriented technologies preferably .Net
5. Excellent time management and organization skills as well as the ability to manage multiple competing priorities
6. Exceptional interpersonal skills and the ability to communicate, partner, and collaborate
7. Willingness to go the extra mile
8. Dedication to achieving outstanding customer results
9. with a team-oriented drive and a demonstrated ability to lead by example
10. Exposure to a variety to technologies, including object-oriented techniques/principles, database design, application web servers
11. Aptitude to pick up new concepts and technology rapidly; ability to explain it to both business IT stakeholders
12. Capability to work in teams as well as alone
RoleTeam Lead/Technical Lead
Industry TypeReal Estate
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Computer scienceProcess automationAutomationInterpersonal skillsDatabase designTime managementPegaScrumApplication softwareBusiness operations"|['Computer science', 'Process automation', 'Automation', 'Interpersonal skills', 'Database design', 'Time management', 'Pega', 'Scrum', 'Application software', 'Business operations']|Technical Lead - RPA - Openspan & Dotnet|Not Disclosed|
885|230|1|CA in CA|30+ days ago|Any Graduate|3 - 5 years|"Job description
WHAT YOULL DO
The individual will be responsible for the following
1. Manage independently and perform end-to-end SOX audits. This includes understanding the process, creating/updating the process map, drafting risk and control matrix, testing, and communicating to process owners
2. Perform procedures to ensure previously identified deficiencies have been remediated
3. Identify process improvement opportunities
4. Collaborate with the team members for knowledge sharing and coaching
KEY RESULT AREAS
1. Timely completion of the allotted SOX cycles
2. Identification of all deficiencies/ exceptions before it is identified by Statutory Auditors. Zero surprises to Management
3. Ensure the testing results and documentation meet the reperformance standard
4. Building rapport with Auditee
THE SKILLS AND EXPERIENCE YOU BRING:
Education
1. Certified Public Accountant CPA (Preferred) or
2. Chartered Accountant CA; or
3. Certified Internal Auditor CIA
Experience
1. 3 to 5 years (post-qualification experience) of Internal Audit/ SOX Compliance/ Statutory Audit experience including 3 years of SOX experience
2. Knowledge of accounting standard (US GAAP knowledge preferable), COSO framework, and PCAOB standards
3. Have excellent knowledge of the Internal Audit process and methodology
4. Be proficient in performing data analytics
5. Have strong communication skills, both written and verbal
6. Be proficient with using various Microsoft products including Excel, Visio, and Word
7. Prior experience in the US real estate or mortgage industries preferred
Qualifications
1. 3 to 5 years (post-qualification experience)


  RoleAudit Manager
Industry TypeReal Estate
Functional AreaAccounts, Finance, Tax, Company Secretary, Audit
Employment TypeFull Time, Permanent
Role CategoryFinance/Audit
Education
UG :Any Graduate
PG :CA in CA
Key Skills
Process auditManager Internal AuditInternal AuditorUS GAAPSOX complianceProcess improvementCosoData analyticsVisiomicrosoft"|['Process audit', 'Internal Auditor', 'US GAAP', 'SOX compliance', 'Process improvement', 'Coso', 'Data analytics', 'Visio', 'microsoft']|Senior Analyst - SOX Compliance|Not Disclosed|
886|205|1|CA in CA|30+ days ago|Any Graduate|3 - 5 years|"Job description
WHAT YOULL DO
The individual will be responsible for the following
1. Manage independently and perform end-to-end SOX audits. This includes understanding the process, creating/updating the process map, drafting risk and control matrix, testing, and communicating to process owners
2. Perform procedures to ensure previously identified deficiencies have been remediated
3. Identify process improvement opportunities
4. Collaborate with the team members for knowledge sharing and coaching
KEY RESULT AREAS
1. Timely completion of the allotted SOX cycles
2. Identification of all deficiencies/ exceptions before it is identified by Statutory Auditors. Zero surprises to Management
3. Ensure the testing results and documentation meet the reperformance standard
4. Building rapport with Auditee
THE SKILLS AND EXPERIENCE YOU BRING:
Education
1. Certified Public Accountant CPA (Preferred) or
2. Chartered Accountant CA; or
3. Certified Internal Auditor CIA
Experience
1. 3 to 5 years (post-qualification experience) of Internal Audit/ SOX Compliance/ Statutory Audit experience including 3 years of SOX experience
2. Knowledge of accounting standard (US GAAP knowledge preferable), COSO framework, and PCAOB standards
3. Have excellent knowledge of the Internal Audit process and methodology
4. Be proficient in performing data analytics
5. Have strong communication skills, both written and verbal
6. Be proficient with using various Microsoft products including Excel, Visio, and Word
7. Prior experience in the US real estate or mortgage industries preferred
Qualifications
1. 3 to 5 years (post-qualification experience)
RoleAudit Manager
Industry TypeReal Estate
Functional AreaAccounts, Finance, Tax, Company Secretary, Audit
Employment TypeFull Time, Permanent
Role CategoryFinance/Audit
Education
UG :Any Graduate
PG :CA in CA
Key Skills
Internal AuditorUS GAAPSOX complianceComplianceProcess improvementCosoWellnessMedical insuranceVisiomicrosoft"|['Internal Auditor', 'US GAAP', 'SOX compliance', 'Compliance', 'Process improvement', 'Coso', 'Wellness', 'Medical insurance', 'Visio', 'microsoft']|Senior Analyst - SOX Compliance|Not Disclosed|
887|118|1|Post Graduation Not Required|30+ days ago|Any Graduate|5 - 8 years|"Job description
Role
1. As a key member of the Automation Center of Excellence (CoE) at Altisource, the Automation engineer is responsible for implementing end-to-end automation solutions using .Net, MS-Technologies and RPA (Robotic Process Automation)
Responsibilities
1. Collaborate closely with automation architect, business architect and rest of the team to understand business processes and automate where possible.
2. Implement automation of the business processes using tools like Pega or Appian.
3. Collaborate with Automation architect and other team members on implementing various business processes automation.
4. Contributing to best practices to CoE Scrum Teams
5. Ensure automation solutions meet established IT governance standards for security, deployment architecture, configuration mgmt. etc.
6. Assist in delivering the business operations automations.
Skills/Qualifications
1. Bachelor s degree in computer science, computer engineering or related field.
2. Demonstrable knowledge and experience with .Net and Microsoft Technologies
3. Prior experience with Pega systems platform and robotics highly desirable.
4. Enterprise Application Software (EAS) experience as a programmer/analyst working with Object-Oriented technologies preferably .Net
5. Excellent time management and organization skills as well as the ability to manage multiple competing priorities
6. Exceptional interpersonal skills and the ability to communicate, partner, and collaborate
7. Willingness to go the extra mile
8. Dedication to achieving outstanding customer results
9. with a team-oriented drive and a demonstrated ability to lead by example
10. Exposure to a variety to technologies, including object-oriented techniques/principles, database design, application web servers
11. Aptitude to pick up new concepts and technology rapidly; ability to explain it to both business IT stakeholders
12. Capability to work in teams as well as alone
RoleTeam Lead/Technical Lead
Industry TypeReal Estate
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Computer scienceProcess automationAutomationOperational excellenceDatabase designEmployee engagementWellnessPegaScrumBusiness operations"|['Computer science', 'Process automation', 'Automation', 'Operational excellence', 'Database design', 'Employee engagement', 'Wellness', 'Pega', 'Scrum', 'Business operations']|Technical Lead - RPA - Openspan & Dotnet|Not Disclosed|
888|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 8 years|"Job description
Job Description
Hands on experience in sales support in hotel industry
Knowledge on Software sales
Should have technical knowledge in software support
Willing to work on field (Direct Sales and Marketing)
Good Communication and interpersonal Skills
RoleSales Executive/Officer
Industry TypeIT Services & Consulting
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryCorporate Sales
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Software sales"|['Software sales']|Software Sales Consultants|Not Disclosed|
889|79|1|MBA/PGDM in Marketing|30+ days ago|B.Tech/B.E. in Any Specialization, Diploma in Mechanical|5 - 10 years|"Job description
Assemble, install, test, and maintain electrical or electronic wiring, equipment, appliances, apparatus, and fixtures, using hand tools and power tools. Connect wires to circuit breakers, transformers, or other components
Install ground leads earthing and connect power cables to equipment, such as motors
Using testing devices, tools and equipments such as power construction equipment, measuring devices, power tools, and testing equipment including multimeters, oscilloscopes, ammeters, test lamps and others
Inspect electrical systems, equipment and components to identify hazards, defects, and the need for adjustment or repair, and to ensure compliance with codes
Diagnose malfunctioning systems, apparatus, and components, using test equipment and hand tools, to locate the cause of a breakdown and correct the problem by repair or replace wiring, equipment, and fixtures
Work from ladders, scaffolds, and roofs to install, maintain or repair electrical wiring, equipment, and fixtures
Place conduit (pipes or tubing) inside designated partitions, walls, or other concealed areas, and pull insulated wires or cables through the conduit to complete circuits between boxes
Perform physically demanding tasks, such as digging trenches to lay conduit and moving and lifting heavy objects
Provide assistance during emergencies by operating floodlights and generators
Should be willing to work for the shifts on alternative basis and as per the need


Eligibility
B.Tech / MBA
Ready to sign 2.5 years service agreement with the company
Experience preferred
RoleWorkman/Foreman/Technician
Industry TypeIT Services & Consulting
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :B.Tech/B.E. in Any Specialization, Diploma in Mechanical
PG :MBA/PGDM in Marketing
Key Skills
Circuit breakersAppliancesComplianceConstruction equipmentITI electricalInspectionTransformersPower toolsElectricalsTesting"|['Circuit breakers', 'Appliances', 'Compliance', 'Construction equipment', 'ITI electrical', 'Inspection', 'Transformers', 'Power tools', 'Electricals', 'Testing']|Electrician|Not Disclosed|
890|10|1|Post Graduation Not Required|30+ days ago|B.Sc in Chemistry, Diploma in Mechanical|5 - 10 years|"Job description
Receiving the problematic cards from the site and maintaining records
Performing the activities of Soldering, Trouble shooting, Components replacement to let them work
Suggesting the replacement of the cards in case of failure of repairing
Sending the cleared cards to the sites through couriers
Testing Technician
Performing the below tests for the PCB s and various modules of the product as per the design specifications
Bench mark test
Integration test
Bench mark test
Integration test
Performing the activity of Trouble shooting to diagnose the problem
Passing the cleared PCB s to QA
Documentation of the Test reports
Ensuring the completion of the tests as per the bench mark
QA Technician
QA Inwards Checking the quality of the inward raw material/brought outs from Purchase as per the specification and moving the compatible material to Stores or reverting to Vendor
QA In process Identifying the Soldering defects/mis placements of the components on the PCB
QA Finished Performing the final quality tests for the integrated product and looking after the RDSO processing s for the applicable products
QA Calibration Calibrating the tools/equipment on or before the expiry date
QA Prototype Performing the quality checks of the prototypes from RD
Generation and maintenance of various test reports
Clearance of Products NC s if any
Eligibility
Diploma (ECE/EEE), BSc Electronics, ITI
Ready to sign 2.5 years service agreement with the company
RoleQuality Assurance/Quality Control Executive
Industry TypeIT Services & Consulting
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :B.Sc in Chemistry, Diploma in Mechanical
PG :Post Graduation Not Required
Key Skills
QAPrototypeTest reportingMISElectronicsVendorTroubleshootingRaw materialTesting"|['QA', 'Prototype', 'Test reporting', 'MIS', 'Electronics', 'Vendor', 'Troubleshooting', 'Raw material', 'Testing']|Testing Technician|Not Disclosed|
891|12|1|M.Tech in Electronics/Telecommunication, MS/M.Sc(Science) in Chemistry|30+ days ago|B.Tech/B.E. in Any Specialization|5 - 10 years|"Job description
  SERVICE AGREEMENT
Ready to sign 2.5 years service agreement with the company
Freshers are preferred
Advise and attend to customers, analyze the required functionalities
Analyze ambient technical conditions and prepare system requirements
Explore and evaluate new technologies
Design hardware components, devices and systems Analog, Digital, Micro controller/processor, RF etc.
Schematic capture and guidance on PCB layout
Design develop firmware and device drivers
Produce prototypes / models / one-off products and debugging
System integration
Develop test plans and perform system testing
Develop technical documentation
Set-up, optimize maintain production and test systems
Plan, control and optimize production processes
Develop processes / procedures / work instructions
Provide manufacturing support
Develop marketing documents
Repair components/ devices / systems
Advise and train users
Knowledge on analog system design
Knowledge about embedded or resource-constraint environments
Architecting firmware and hardware/firmware interfaces
Strong background in embedded software development using C and assembly languages, familiarity with ARM CPUs and peripherals, Sensors etc.
Knowledge and ability to write device drivers
Exposure to industry standards for wired wireless communications such as RS232/485, current loop, Ethernet, USB, NFC, Bluetooth, WLAN, Zigbee etc.
Solid Digital logic fundamentals including timing analysis state-machine design
Familiarity with interpreting and navigating schematics and layout
Knowledge of VHDL/Verilog along with FPGA tool flows; Synthesis, Partitioning, Place Route: Certify, Synplify, Identify, ISE, Vivado, etc
Strong desire to deep-dive system level issues and drive problems to closure in a team-based environment with a proactive attitude
Hands on debug experience with usage of modern lab equipment (DSOs, Logic Analyzers, Protocol Analyzers) are a plus
Determination
Failure acceptance
Flexible Focused
Risk taking
Eagerness to learn
Creative Innovative
Self starter
Goal oriented
Scientific Qualities
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Embedded, EDA, VLSI, ASIC, Chip Design
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
PG :M.Tech in Electronics/Telecommunication, MS/M.Sc(Science) in Chemistry
Key Skills
WirelessVHDLRFFPGAAnalogVerilogSystem integrationSystem designFirmwareSensors"|['Wireless', 'VHDL', 'RF', 'FPGA', 'Analog', 'Verilog', 'System integration', 'System design', 'Firmware', 'Sensors']|SERVICE AGREEMENT|Not Disclosed|
892|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|5 - 10 years|"Job description
Job Responsibilities
Preparation of the Database
Simulation and analysis
Fault logics preparation and maintaining the data
Software testing s of the products application software
Database configuration for the existing/new products
Eligibility
Male BSc Computer Science / Diploma (CSE/ IT / ECE) / B.TECH (CSE/ IT / ECE)
Year of Passing : 2018, 2019, 2020
Ready to sign 2.5 years service agreement with the company
Freshers are preferred
RoleAssociate/Senior Associate -(NonTechnical)
Industry TypeIT Services & Consulting
Functional AreaITES, BPO, KPO, LPO, Customer Service, Operations
Employment TypeFull Time, Permanent
Role CategoryVoice
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Computer scienceSoftware testingSimulationDatabaseData AnalystApplication software"|['Computer science', 'Software testing', 'Simulation', 'Database', 'Data Analyst', 'Application software']|Customer Data Analyst|Not Disclosed|
893|78|1|Any Postgraduate, M.Tech in Electronics/Telecommunication|30+ days ago|B.Tech/B.E. in Any Specialization|5 - 10 years|"Job description
  SERVICE AGREEMENT
Ready to sign 2.5 years service agreement with the company
Freshers are preferred
Identifies the business requirements and the expected outcome(s).
Models and frames business scenarios that are meaningful and which impact on critical business processes and/or decisions.
Identifies what data is available and relevant, including internal and external data sources, leveraging new data collection processes.
Makes strategic recommendations on data collection, integration and retention requirements incorporating business requirements and knowledge of best practices
Develops innovative and effective approaches to solve analytics problems and communicates results and methodologies.
Designs experiments, test hypotheses, and build models.
Applies advanced statistical and predictive modeling techniques to build, maintain, and improve on multiple real-time decision systems.
Conducts advanced data analysis and build highly complex design algorithms.
Utilizes patterns and variations in the volume, speed and other characteristics of data supporting the initiative, the type of data in predictive analysis
Works in iterative processes and validates findings through experimenting with agile or lean methods
Strong programming skills BigData framework, Java, C
Scripting languages Python
Statistical computing packages - R
Determination
Failure acceptance
Flexible Focused
Risk taking
Eagerness to learn
Creative Innovative
Self starter
Goal oriented
Scientific Qualities
RoleBio/Pharma Informatics-Associate/Scientist
Industry TypeIT Services & Consulting
Functional AreaMedical, Healthcare, R&D, Pharmaceuticals, Biotechnology
Employment TypeFull Time, Permanent
Role CategoryR&D
Education
UG :B.Tech/B.E. in Any Specialization
PG :Any Postgraduate, M.Tech in Electronics/Telecommunication
Key Skills
Computer scienceData analysisC++Statistical analysisData collectionAgilePredictive modelingData miningAnalyticsPython"|['Computer science', 'Data analysis', 'C++', 'Statistical analysis', 'Data collection', 'Agile', 'Predictive modeling', 'Data mining', 'Analytics', 'Python']|Data Scientist|Not Disclosed|
894|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|1 - 4 years|"Job description
Job description
Must
Strong ES6 JavaScript.
Previous experience of web frameworks (React, Angular, Vue)
Strong knowledge of web technologies such as Web Components and browser API s (Java script builtin API).
Good knowledge of HTML and CSS.
Should
Good knowledge of Typescript.
Should know JS bundlers such as webpack, rollup etc.
Additional Skills
Writing unit test cases in Jasmine, Karma.
Worked with CI/CD pipelines (GitHub Actions, Harness, Jenkins)
Working with 3rd Party API s and services
General tools such as Jira, Confluence, GitHub, jFrog Articactory
Person Specification
The ideal candidate will be able to
Manage and prioritise workload including the ability to work to targets and tight timescales.
Communicate their own ideas effectively assimilates those of colleagues and customers.
Support and contribute to departmental objectives.
Make decisions under pressure.
Be a team player.
Education / Qualifications
Be qualified to graduate level (or equivalent experience) preferably within a technical background (desirable).
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
githubCSSWeb technologiesJavascriptjenkinsHTMLTest casesUnit testingManagementJIRA"|['github', 'CSS', 'Web technologies', 'Javascript', 'jenkins', 'HTML', 'Test cases', 'Unit testing', 'Management', 'JIRA']|JavaScript Developer / Web Developer|Not Disclosed|
895|12|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 5 years|"Job description
Job Description
About this opportunity
The senior web developer role is part of our commercial IT team that supports and develops web applications for internal and external commercial stakeholder.
This position is the liaison between IT team, Marketing team, PMO and ensure agreed capabilities are timely delivered.
Expect developer to work closely with marketing stakeholders to ensure that the requirements are well understood and designed, delivered in accordance.
In this role, you will
Works on various frontend design tasks - website and email templates, HTML design and styling utilizing latest industry technologies
Supports the internal business users to manage campaigns, reports, customer segmentation and profiling in Salesforce
Manages customer engagement and lead nurturing journeys and email campaigns in the Salesforce marketing cloud
Supports the EMEA Roadmap projects and related reporting needs.
Orders the Service Backlog hereby balancing priority, risk, value and dependencies
Co-ordinates the delivery of new requests through a development cycle
Manages communication with stakeholders about developments on various consumer and customer oriented websites and social media channels
Develops relationships with internal stakeholders in the business and in the Align global technology group
Develops relationships with external suppliers
Create website layout/user interface by using standard HTML/CSS practices
Gather and refine specifications and requirements based on technical needs
Integrate data from various back-end services and databases
Create and maintain software documentation
Be responsible for maintaining, expanding, and scaling our site
Add/Modify content in multiple languages if needed
Stay plugged into emerging technologies/industry trends and apply them into operations and activities
In this role, you ll need
8+ years experience as a web developer.
Good Experience in web development scripting languages and technologies: HTML, CSS, React JS and JavaScript in general.
Experience in one or more server-side programming languages, such as Java, PHP, .Net, Ruby, Python
Experience in one or more of the following DB engines: MySQL, SQL Server, Oracle, Postgres SQL.
Knowledge of responsive design using Twitter Bootstrap is a plus
Experience with popular JavaScript libraries/rendering engines like JQuery, Angular, Vue JS is a plus
Knowledge of search engine optimization (SEO) to develop websites that rank high in Google, Bing etc. is a plus
Familiarity with agile methodology
Familiarity with bug tracking systems like Jira
Experience with SFDC (Salesforce) will be a plus
Key relationships
Reports into the EMEA Senior Web Developer
Developers in other regions such as North America and Asia Pacific
Other technology teams such as mobile and Salesforce.com team
External development and support partners
External software providers
RoleSoftware Developer
Industry TypeMedical Services / Hospital
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Web technologiesjQueryMySQLWeb developmentPHPHTMLOracleSEORubyPython"|['Web technologies', 'jQuery', 'MySQL', 'Web development', 'PHP', 'HTML', 'Oracle', 'SEO', 'Ruby', 'Python']|Sr Web Developer|Not Disclosed|
896|12|1|Post Graduation Not Required|30+ days ago|Any Graduate|4 - 9 years|"Job description
Role Overview:
Game Designers are responsible for devising what a game consists of and how it plays, following the vision of the Creative/Game Director. They plan and define all the elements and components of a game, including its setting, structure, rules, story flow, characters, objects, vehicles, and devices available to the characters; interface design; and game modes.

Originality and creativity are valued, but a thorough knowledge of a game s target audience and market is equally if not more important. Game Designers should also have a deep understanding of the capabilities and benefits of different hardware platforms (e.g. Mobile, PC, console,), as well as familiarity with software technologies and techniques appropriate to each platform.

It is the Game Designer s responsibility to ensure that the whole team understands and shares the original concept and vision of the game as outlined by the Creative/Game Director. During development, the Game Designer adjusts the original specification to respond to technical constraints and to incorporate new programming and art creation methods developed by the team. The Game Designer also trains testers to play the game, making sure that they understand what is expected of the finished product.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
development testingUser interface designingProgrammingDirectorHTMLHardwaremarketing staffgame developmentScripting"|['development testing', 'User interface designing', 'Programming', 'HTML', 'Hardware', 'game development', 'Scripting']|Associate Game Designer|Not Disclosed|
