|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
810|344|1|Any Postgraduate|5 days ago|B.Tech/B.E. in Any Specialization|3 - 7 years|"Job description
Looking for a talented software developer with a high proficiency in C++ to join our core engineering team. As a developer, you should have a deep understanding of data structures and algorithms, and a knack for solving problems. You should be comfortable with ownership, with writing production quality code as well as with trying new ideas and building prototypes.

- should have experience in software design, and should have worked on some cool projects.

- Should have an engineering degree or higher in computer science from a reputed university, and should be programming for at least 3 years.

- Should be passionate about building systems and solving tough problems, and gritty enough to actually bring them to fruition. We'd love it if you have experience in machine learning, computer vision, artificial intelligence or data sciences.

Streamoid is an established AI startup that aims to tame the highly subjective domain of fashion and bring it to the masses.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
JavaC++Software EngineerPython"|['Java', 'C++', 'Software Engineer', 'Python']|Software Engineer|Not Disclosed|Doctorate Not Required
811|53|1|MCA in Computers|5 days ago|B.Tech/B.E. in Any Specialization|6 - 11 years|"Job description
Responsibilities:

- A minimum of 7 years of relevant professional experience

- Planning, estimation, requirement analysis, the layout design of the assigned project and other ongoing projects in a team with Project Manager / Developer / Designer.

- Lead a team of developers (Front-End / UI) as well as contributing to a hands-on front-end developer

- Work closely with design, product management, and development teams to create elegant, usable, responsive and interactive interfaces.

- Maintaining and auditing code quality as per set guidelines and standards in assigned projects.

- Testing of completed tasks in ongoing projects in a team before delivering it to QA.

- Focusing on the team to ensure on-time delivery.

- Training and mentoring of team members.

- People management & Technical management

- Implement and support compliance of self and team to Freshworks compliance and information security processes.
Required Candidate profile
Technical Skills:

- Solid knowledge of HTML, CSS, SASS.

- Excellent knowledge of Javascript, Jquery

- Excellent Knowledge of Javascript

- MVC architecture and OOP programming style.

- Ability to pick and use Javascript Frameworks - Backbone / Angular / EmberJs / NodeJs knowledge of version control systems like GIT.

- Excellent communication skills

- Problem-solving and decision-making skills

- Teamwork and Leadership skills.
RoleTeam Lead/Technical Lead
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization
PG :MCA in Computers
Doctorate :Doctorate Not Required
Key Skills
LeadershipCSSUIFrontendProblem - solvingJavascriptHTMLJqueryAngular"|['Leadership', 'CSS', 'UI', 'Frontend', 'Problem - solving', 'Javascript', 'HTML', 'Jquery']|Lead Software Engineer - Frontend|Not Disclosed|Doctorate Not Required
812|2633|1|Any Postgraduate|5 days ago|B.Tech/B.E. in Computers|2 - 4 years|"Job description
Must Have

- Strong understanding of Software Testing methodologies and Test design

- 2+ years of experience in Manual and Automation testing on Web using Postman, Selenium or similar tools

- Excellent communication and documentation skills

- Experience with testing SaaS apps

- Good knowledge of Python / JavaScript

- Basic understanding of Linux commands, SQL Databases

Good to have

- Knowledge of performance and security testing

- Good understanding of Jenkins, Kibana, Git, JMeter

- Hands-on experience with JUnit, Mocha (JavaScript), Any JavaScript e2e testing framework
RoleTesting Engineer
Industry TypeIT Services & Consulting
Functional AreaIT Software - QA & Testing
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
Test EngineeringSoftware TestingMochaJMeterTest DesignSQLSecurity TestingJenkinsJUnitJavaScriptAutomation TestingJavaScript e2e testing frameworkSeleniumPython"|['Test Engineering', 'Software Testing', 'Mocha', 'JMeter', 'Test Design', 'SQL', 'Security Testing', 'Jenkins', 'JUnit', 'JavaScript', 'Automation Testing', 'Selenium', 'Python']|Software Test Engineer|Not Disclosed|Doctorate Not Required
813|110|||11 days ago|Any Graduate|5 - 10 years|"Job description
Hi,

Greeting from Randstad!!

We are hiring for one of the British telecom companies for the Chennai location.

Notice- Immediate-10 days
Job type- Contract to hire(1+years)

Skills & Experience:
Demonstrable experience owning and developing digital products, especially web, mobile
app, email platforms for 5+ years
Significant experience working in AGILE methodology is essential; having SAFe
background will be an advantage
Competency using collaboration tools like JIRA, Confluence, Wrike, Trello
Creating and managing product roadmaps and backlog management
The ability to apply data, research, and professional judgment and experience to ensure
our products are making the biggest difference to consumers

An understanding of, and focus on user-centric design
Demonstrated ability to work collaboratively
Excellent written, verbal and social skills - You will be interacting with all types of people
(user experience designers, developers, managers, marketers, etc.)
Ability to work in a fast paced, multiple project environment on an independent basis and
with minimal supervision

Interested candidates can share the updated resume at mithu.g@randstad.in

Regards,

Mithu Goswami
Randstad India
6290167329
mithu.g@randstad.in
RoleProduct Development Manager
Industry TypeIT Services & Consulting
Functional AreaProduction, Manufacturing, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProduction/Manufacturing/Maintenance
Education
UG :Any Graduate
Key Skills
Agile MethodologyData ResearchConfluenceTrelloWeb TechnologiesJIRA"|['Agile Methodology', 'Data Research', 'Confluence', 'Web Technologies', 'JIRA']|Product Owner|Not Disclosed|
814|14|||11 days ago|B.Tech/B.E. in Any Specialization, BCA in Any Specialization|3 - 8 years|"Job description
Job Summary:
We have been conceptualizing, designing, developing, testing, and deploying Smart TV applications for companies like TataSky, VuClip, Zee News, Alt Balaji, SonyLiv with over 350 smartTV application already built and deployed for almost all SmartTV platforms like Android, AmazonFire, LG, Samsung, Roku, Panasonic etc. We have been developing native applications as well as a few implementations with our cross-platform framework and also covering out of the box domains like TV commerce, IOT in the Smart TV ecosystem.

Roles and Responsibilities

As a Roku developer, the person will be developing the Roku Application using Roku SDK, Bright script.
Responsible for publishing the apps to the Roku channel store.
Performing Integration with Analytics using third party services, APM tools
Participate in code reviews in accordance with program specifications and coding standards, practices and conventions, new designs, changes, and enhancements.
Collaborate with project managers, user experience leads, QA leads and technical leads to analyze customer needs and business requirements
Collaborate with other team members, participating in Scrum meetings, design discussions and team code reviews

Desired Candidate Profile:

Should have deep expertise and knowledge of doing Web Service integration with Roku Apps using REST/JSON/XML formats.
Good to have knowledge of Media Domains like VOD, Live/Linear, OTTV related Applications Good written, communication knowledge, an active team players.

NOTE: Permanent Work from Home available
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Any Specialization, BCA in Any Specialization
Key Skills
VODRoku SDKOtt
Bright ScriptRoku TV
Skills highlighted with ‘‘ are preferred keyskills"|['VOD']|"Senior Roku TV Developer | Permanent WFH available"|Not Disclosed|
815|Less than 10|||11 days ago|B.Tech/B.E. in Any Specialization, BCA in Any Specialization|2 - 7 years|"Job description
Job Summary

We have been conceptualizing, designing, developing, testing, and deploying Smart TV applications for companies like TataSky, VuClip, Zee News, Alt Balaji, SonyLiv with over 350 smartTV application already built and deployed for almost all SmartTV platforms like Android, AmazonFire, LG, Samsung, Roku, Panasonic etc. We have been developing native applications as well as a few implementations with our cross-platform framework and also covering out of the box domains like TV commerce, IOT in the Smart TV ecosystem.

Roles and Responsibilities
Develop scalable applications for Samsung TV and LG TV
Performing Integration with Analytics using third party services,
Participate in code reviews in accordance with program specifications and coding standards, practices and conventions, new designs, changes, and enhancements.
Collaborate with project managers, user experience leads, QA leads, and technical leads to analyze customer needs and business requirements
Collaborate with other team members, participating in Scrum meetings, design discussions, and team code reviews

Desired Candidate Profile
Min 3 years of experience developing smart TV apps
Experience with app development for Samsung TV (Tizen)
Experience with app development for LG TV (WebOS)
Deep understanding of JavaScript and JS frameworks
Good understanding of playback KPIs
Good understanding of Player development or integration
Understanding of development for different platforms like Mobile, Web, Set-Top Box, Smart TV

NOTE: Permanent Work from Home is available
RoleIT/Technical Content Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :B.Tech/B.E. in Any Specialization, BCA in Any Specialization
Key Skills
LgSamsungTizen
Javascript
Skills highlighted with ‘‘ are preferred keyskills"|['Lg', 'Samsung', 'Javascript']|"Senior Smart TV Developer| Permanent WFH available"|Not Disclosed|
816|Less than 10|||11 days ago|Any Graduate|8 - 13 years|"Job description
Roles and Responsibilities

Javascript, Angular , Unit test framework
Desired Candidate Profile


Perks and Benefits


RoleSoftware Developer
Industry TypeRecruitment / Staffing
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Unit Testing"|['Unit Testing']|UI Developer_ Contract|₹ 20,00,000 - 25,00,000 P.A.|
817|281|||11 days ago|Any Graduate|4 - 7 years|"Job description
Dear Candidate,

We have an opportunity with Randstad India for Database Testing role. Please go through the below details and share your updated resume to khushaboo.j@randstad.in


Experience: 3.8+ Yrs
Database Testing
Work location: Gurgaon
Current location: Anywhere in India and ready to relocate.
4 to 6 years of experience in software testing with thorough understanding and clarity of testing concepts
Experience in Web, window and mobile based multi-tier applications
Minimum 2+ years of exp on Database Testing
Experience in writing complex database queries using joins
Experience in API Testing
Experience in Defect Life cycle, STLC, SDLC, Requirement Analysis, Impact Analysis and agile methodologies
Experience in Creation of test documents like RTM, Test plan, Test Scenario and test Cases
Experience in Defect tracking tools like Bugzilla/JIRA/QC
Experience in Test case management tool like Quality center/ Zephyr
Ability to understand Business Processes
Must possess a balance of analytic problem solving and strong interpersonal skills
Good Communication Skills Adherence to the company guideline, policy and procedure are the basic responsibilities
Good to Have: Knowledge of non-functional testing (UI/ Performance)
Good to Have: Automation Skills in tools like Selenium/Ranorex/ Jmeter

Notice Period: Immediate joinee only


Payroll Organization: Randstad India Pvt Ltd
Client: A leading US based MNC



If your profile matched the requirement, share your updated resume to khushaboo.j@randstad.in


You can also share this with your friends/ colleagues if the job suits their profile.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
Key Skills
Database TestingAutomation TestingJmeterSeleniumJIRABugzillaPerformanceUI Testing"|['Database Testing', 'Automation Testing', 'Jmeter', 'Selenium', 'JIRA', 'Bugzilla', 'Performance', 'UI Testing']|Database Testing-Gurgaon Location-Immediate Joinee-C2H|Not Disclosed|
818|249|||11 days ago|LLB in Law|4 - 8 years|"Job description
Roles and Responsibilities
About Udaan:
Udaan is a B2B ecommerce platform that brings traders, wholesalers, distributors, retailers, and manufacturers in India on to a single platform. Our goal is to make ‘doing business’ easy in India & make B2B commerce convenient and efficient.

Udaan Capital is the NBFC arm of Udaan & offers credit services to buyers and sellers on and off Udaan’s B2B ecommerce platform to grow their business further. This space is largely untapped with less than 10% of MSMEs having access to working capital loans from Financial institutions. In this way, Udaan is uniquely positioned to formalize &
scale trade credit.

Job Responsibilities
Initiating proceedings for payments and settlement, Arbitration proceedings and drafting of complaints, petitions, etc. for quick movement of cases
Independently draft responses to notices received from customers/advocates/borrowers’/enforcement agencies
Maintaining MIS and track movement of cases/complaints for fast resolution
Liaising with different teams in case of any Dispute / Fraud/reconciliation error post-initiation of any legal action
Analyze trends and suggest cost efficiency

Functional Competencies
Technical Knowledge:
Initiating proceedings under Sec 138 of NI Act 1881, Sec. 25 of Payment & Settlement Act 2007
Filing application under Sec. 17 for interim relief and enforcement of award under Sec. 36 to effect recovery
Drafting response to Customer Notices within time
Conducting Conciliation/Lokadalat proceedings PAN India level.
Drafting Skills: Drafting of complaints/petitions/complaints etc. for quick movement of cases.
Vendor Management: Identifying vendors to stabilize cost of operations and ensuring regular and timely payment to vendors.
Stakeholder Management: Coordinating and working different teams to achieve results
Data Reporting: Analysing data, maintaining MIS and updating legal database regularly

KRAs of the role
Timely initiation of legal notices
Timely and regular payment to vendors
Quick resolution of cases/complaints

Candidate Profile
Law Graduate with minimum 4 years of work experience in the field of Litigation for Banks/NBFC/Other Financial Institutions
Must have experience in filing of police complaints and coordinating with police and law enforcement agencies
Must have excellent drafting and communication skills
Should be proficient in MS Office Tools
Should be conversant with IT Skills as the incumbent may be required for represent the Company through the virtual mode before Courts/Tribunals etc.

More About us
Founded in 2016, we operate across categories including lifestyle, electronics, home and kitchen, staples, fruits and vegetables, FMCG, toys, and general merchandise. Our platform enables small manufacturers, farmers, mills, and brands to market and sell their products across the country with 100% payment security and complete transparency. While doing so, it enables small businesses such as shopkeepers, kirana, restaurants, street vendors, chemists, offices, small factories, contractors, etc. to source from a large selection of products at the best prices from all over the country through the udaan App. Our e-commerce platform has enabled logistics and provides fast, low-cost, low-wastage, highly-reliable shipping and delivery of products across India.

Udaan Capital, the Non-Banking Finance Company (NBFC) arm focuses on Small and Medium Enterprise (SME) financing services, provides financial products for sellers and buyers to grow their business.

Udaan is headquartered in Bangalore and has a network of over a million retailers across
900+ cities connected to over 20,000+ sellers.



RoleAdvisor/Outside Consultant
Industry TypeFinancial Services
Functional AreaLegal, Regulatory, Intellectual Property
Employment TypeFull Time, Permanent
Role CategoryOther
Education
UG :LLB in Law
Key Skills
Legal OperationsRecovery"|['Legal Operations', 'Recovery']|Legal Operations - Collections Recovery|Not Disclosed|
819|182||Any Postgraduate|11 days ago|Any Graduate|2 - 5 years|"Job description
Hi
Greetings from Onward Technologies Ltd.
About Company:-
Onward Technologies Ltd :
Founded in 1991, Onward Technology is an Indian Multi National Company, among the pioneers of engineering services outsourcing. The company is listed in Indian stock exchange and has been growing at CAGR of 13+% for over last 5 years. Company also offers attractive stock options to its employees. Onward Technologies is a leading global player in Mechanical Engineering Design and IT Consulting. Onward helps global organizations address their engineering challenges through a wide range of engineering design services including product design, engineering analysis, engineering documentation, maintenance, manufacturing solutions and trainings for Automotive, Off-Highway, Aerospace, Industrial Equipment and Consumer Goods.
For more information, log on to http://www.onwardgroup.com/
Job Discription:
Education : Graduation
Experience: 1+Yrs
1. Embedded C Firmware Development & Debugging
2. Compilation/Link /Locate/Make & Build
3. Test Case Creation & Execution White/Black box
4. ""V Model "" SDLC Agile/Waterfall
5. Requirements/Code/Test/Integration & Review
6. CMMI Level 3 (Root Cause Analysis)
7. Project Quality Cost & Delivery
8. Unit Testing Tessy/RTRT/VectorCast/TPT/CANTATA
9. Communication Protocols UDS CAN/LIN/Flexray/ UDS/14229/15765/J1939
10. CANoe/CANalyser & CAPL/Python Program
11. Static & Dynamic Code Analysis( MISRA 2004/2012)& Warning Removal
12. Software Module /AUTOSAR Integration
13. Team Competency skill Management
14. Communication, Governance & Escalation
15. Project Management & Tracking(KPI, Status Reporting & Dashboard)
16. MAAB / AUTOSAR Guidelines
17. Complex device Driver Development
18. Boot Loader Development
Note: We are looking the profile at least 50% matches to the above requirement.
CCTC:
ECTC:
Notice Period:

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Doctorate :Any Doctorate
Key Skills
AUTOSARBootloaderEmbedded CJ1939Communication ProtocolsProduct DesignMisraEngineering AnalysisFirmware DevelopmentDevice Driver Development"|['AUTOSAR', 'Bootloader', 'Embedded C', 'J1939', 'Communication Protocols', 'Product Design', 'Misra', 'Engineering Analysis', 'Firmware Development', 'Device Driver Development']|Immediate opening For Emb SW Developer-Onward Technologies Bangalore|Not Disclosed|Any Doctorate
820|560|||12 days ago|B.Tech/B.E. in Any Specialization|5 - 10 years|"Job description

Quality Assurance, CMMI Dev 1.3,CMMI Dev 2.0,CMMI SVC 1.3,CMMI SVC 2.0,Agile Scrum, Kanban

Job Description:

5+years experience in quality assurance role- SQA Role
Successful process implementation in resistive environment
Detailed understanding of CMMi for Dev 1.3 or 2.0 framework
Detailed understanding of CMMi for SVC 1.3 or 2.0 framework
CMMi L3 implementation experience (Must)
Understanding in Agile Scrum, Kanban
Ability to implement processes from scratch in development projects
Good at MS Excel- Macros
Detail oriented
Strong verbal and written communication skills
Professional appearance and demeanor, with ability to exercise good judgment and discretion
Attention to detail, ability to manage a wide variety of tasks and meet deadlines, and reliability/dependability
Strong work ethic
Team player
Should have strong educational credentials
Proven ability to work creatively and analytically in a problem-solving environment


If interested, kindly share your resume on swapnali_gore@onwardgroup.com or contact 8971273832
RoleQuality Assurance/Quality Control Manager
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryQA/Testing/Documentation
Education
UG :B.Tech/B.E. in Any Specialization
Key Skills
Quality Assurance"|['Quality Assurance']|Quality Assurance|Not Disclosed|
821|708||Any Postgraduate|10 days ago|BCA in Computers, B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization|2 - 6 years|"Job description
Roles and Responsibilities
- Working knowledge of Google Cloud Platform

- Experience hosting an application on GCP using Compute Engine, App Engine, Cloud SQL, Kubernetes Engine, Cloud Storage.

- Good understanding of cloud design considerations and limitations and it's impact on Pricing.

- Experience with Big Data on GCP - BigQuery, Pub/Sub, Dataproc, Dataflow

- Prior experience working with: container technology such as Docker, version control systems (Github), build management and CI/CD tools (Concourse, Jenkins), and monitoring tools (App Dynamics, etc.)

- Experience with infrastructure configuration management tools such as Terraform, Puppet and Chef.

- Networking principles and protocols such as IP subnetting, routing, firewall rules, Virtual Private Cloud, LoadBalancer, Cloud DNS, Cloud CDN, etc.

- Proficient in a modern scripting language (preferably Python) for automation of build tasks.

- Knowledge of Application Monitoring using Google Stackdriver

- Automating the build and configuration of IaaS based solutions in Google Cloud Platform
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :BCA in Computers, B.Sc in Any Specialization, B.Tech/B.E. in Any Specialization
PG :Any Postgraduate
Doctorate :Doctorate Not Required
Key Skills
Configuration Management ToolsAppDynamicsGoogle AnalyticsBigQueryLoad Balancing ToolsGoogle APIsCIGoogle Cloud PlatformDNSBig DataCD ToolsKubernetes"|['AppDynamics', 'Google Analytics', 'CI', 'DNS', 'Big Data']|Google Cloud Developer - CI/CD Tools|Not Disclosed|Doctorate Not Required
822|25|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|8 - 13 years|"Job description
VMware (NYSE: VMW) is the global leader in virtualization solutions from the desktop to the datacenter. Customers of all sizes rely on VMware to reduce capital and operating expenses, ensure business continuity, strengthen security and go green. VMware is one of the fastest- growing public software companies. VMware s award- winning technology, market- leading position and culture of excellence provide the more than 20000+ passionate people we employ in 120+ locations worldwide with a platform for professional growth and the excitement of being an early- stage innovator.

VMware Business IT (Subscription Perpetual) and New Technologies Group

Our organization supports VMware SaaS and Perpetual (Order to Cash), Licensing functions with ERP platforms and systems capabilities. We are transforming our software delivery practices to bring in greater agility, scale and resiliency. We are building the next generation SaaS Order to Cash platform that can deliver new digital experiences for employees, customers and partners. We are also enhancing our licensing Order to Cash platform to improve the customer experience and make it more scalable. We value innovation and empower our employees to do their best work and grow their careers at VMware.

About You

You demonstrate strong functional expertise in your domain can easily switch between different tools being used in the same domain

You love working with some of the best engineers, product managers and architects around the world

You strive to excel and to innovate Responsibilities:

Own and conduct system design sessions and align to operations processes

Own drive functionality / design of VMW s next- gen Product Hub as a central platform to meet future needs, scalability, keeping industry- leading best- practices in mind

Extensive hands on previous Oracle PDH configuration experience and define Product/ Offers for SaaS and On- Prem products.

Experience in designing integrations with external systems

Ability to define conversions, std conversions per module, Security Roles Duties to be configured.

Good understanding of how Subscription Order Management with Usages, Billing, and Invoicing

Work with geographically distributed team comprised of RD, IT and Operations

Analyze business use cases that are eligible for automation

Author System Design documents and translate / Articulate functional requirements clearly to Developers/ QA team- members

Prepare specifications for application (Functional Specification Design)

Perform complex data analysis and data profiling to support projects and research

Partner with Development Teams (ETL, MDM) to deliver efficient and sustainable solutions Qualifications:

Certifications in Oracle PDH

Minimum 8 years of experience in crafting / developing / maintaining highly scalable and resilient system in the SaaS and On- Prem business models

Strong hands on experience in Oracle Product Data Hub (PDH)

Experience in delivering products using agile methodology

Experience in crafting creative solutions to difficult problems

Strong Interpersonal skills: Strong presentation/ communication / facilitation/ leadership skills (oral and written). Comfortable working with senior executives.

Flexibility to work both in production support and change requests / implementations as needed

Strong social skills and experience in engaging business leaders, IT senior leadership and Engineers

Flexible and should be a quick learner to move to other technologies as needed Nice to Have Experience

Experience in SAP MDG is a huge plus

Experience in API based architecture involving SAP MDG is a huge plus

VMware

is

an

Equal

Opportunity

Employer

and

Prohibits

Discrimination

and

Harassment

of

Any

Kind: VMware is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at VMware are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/ or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. VMware will not tolerate discrimination or harassment based on any of these characteristics. VMware encourages applicants of all ages. VMware will provide reasonable accommodation to employees who have protected disabilities consistent with local law.
RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - System Programming
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
Order managementVMwareERPAutomationData analysisSAPProduction supportBillingOracleVirtualization"|['Order management', 'VMware', 'ERP', 'Automation', 'Data analysis', 'SAP', 'Production support', 'Billing', 'Oracle', 'Virtualization']|Business Systems Analyst - Product Data Hub|Not Disclosed|
823|23|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Any Specialization|2 - 3 years|"Job description
Job Profile


Design, implementation & ongoing management/ trouble shooting ,billing & authentication server configurations of gateway and routes of IP Telephony network.

Manage multiple projects within the established scope, budget and timeline.


Candidate Profile


Ideal candidate should have minimum 2 years hands-on experience on IP Telephony infrastructure.

Must have a strong background in traditional IP Networking and Strong networking background along with Understanding of network operations at Layer 2 and 3.


RoleSystem Administrator
Industry TypeIT Services & Consulting
Functional AreaIT Software - Network Administration, Security
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :B.Tech/B.E. in Any Specialization
PG :Post Graduation Not Required
Key Skills
server configurationsip networkingtrouble shootingimplementationdesignip telephonynetworkingnetwork operationslayer 2billing"|['server configurations', 'ip networking', 'trouble shooting', 'implementation', 'design', 'ip telephony', 'networking', 'network operations', 'layer 2', 'billing']|IP Telephony- Sr. Administrator|Not Disclosed|
824|26|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Any Specialization|3 - 6 years|"Job description
ob Profile


Design, implementation & ongoing management/ trouble shooting ,billing & authentication server configurations of gateway and routes of IP Telephony network.

Manage multiple projects within the established scope, budget and timeline.


Candidate Profile


Ideal candidate should have minimum 2 years hands-on experience on IP Telephony infrastructure.

Must have a strong background in traditional IP Networking and Strong networking background along with Understanding of network operations at Layer 2 and 3.


RoleSystem Administrator
Industry TypeIT Services & Consulting
Functional AreaIT Software - Network Administration, Security
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :B.Tech/B.E. in Any Specialization
PG :Post Graduation Not Required
Key Skills
managementserver configurationstrouble shootingip networkingimplementationdesignip telephonynetwork operationslayer 2billing"|['management', 'server configurations', 'trouble shooting', 'ip networking', 'implementation', 'design', 'ip telephony', 'network operations', 'layer 2', 'billing']|IP Telephony- Sr. Administrator|Not Disclosed|
825|54|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|3 - 4 years|"Job description
Oracle DBA- 7,8,9i Thorough understanding of RDBMS concepts Experience in installation, configuration and maintenance of Oracle databases in production environment with large volume of data and transaction Experience in Oracle RAC, RMAN. Experience in Performance tuning and Backup/Recovery.Knowledge of SPs, SQL scripting is a must. Desirable: Working knowledge on Unix. Certification from Oracle will be an added advantage.

RoleDBA
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
sql scriptingrdbmsperformance tuningbackup recoveryconfigurationoracle racoracle dbaoracle databasesrmanunix"|['sql scripting', 'rdbms', 'performance tuning', 'configuration', 'oracle rac', 'oracle dba', 'oracle databases', 'rman', 'unix']|Oracle DBA Professionals|Not Disclosed|
826|106|1|Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|3 - 4 years|"Job description
SQL DBA Thorough understanding of RDBMS concepts. Experience in installation, configuration and maintenance of MS - SQL 2000 databases in production environment with large volume of data and transaction. Experience in SQL clustering Knowledge of SPs, SQL scripting. Desirable: Certification from Microsoft will be an added advantage.

RoleDBA
Industry TypeIT Services & Consulting
Functional AreaIT Software - DBA, Datawarehousing
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :B.Tech/B.E. in Computers
PG :Post Graduation Not Required
Key Skills
dba sqlsql scriptingms sql 2000rdbmssql dbaconfigurationspsclusteringmicrosoftsql databases"|['sql scripting', 'ms sql 2000', 'rdbms', 'sql dba', 'configuration', 'sps', 'clustering', 'microsoft', 'sql databases']|SQL DBA Professionals|Not Disclosed|
827|60|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 7 years|"Job description
  Hands on experience on customization and administrative utilization in Salesforce
Knowledge of using Visual-force pages
Knowledge of using Apex classes and triggers
Knowledge of using SOQL
Knowledge of Data Loader, Data Import and Export wizard, Developer Console
Extensive knowledge of implementing workflows
Responsibilities and Duties
Hands on experience on customization and administrative utilization in Salesforce
Developing Visual-force pages, Apex classes and triggers using JavaScript for Form designing, validations and manipulations.
Experience on developing Web portals, WCF Web services, Scheduler applications, ASP.NET with C#, SQL Server using SOAP and REST endpoints.
Thorough understanding in designing and customizing objects and their fields and the relationships according to the data structure.
Good experience in using Apex classes, WSDLs and SOQL query language for CRUD operations in Salesforce.
Involvement in all stages of application development life cycle including requirement gathering, logical and physical architecture modeling, design, development, implementation, support and client handling.
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
AdministrationClient handlingForm designingWeb servicesJavascriptDesign developmentApplication developmentWCFSalesforceSQL"|['Administration', 'Client handling', 'Form designing', 'Web services', 'Javascript', 'Design development', 'Application development', 'WCF', 'Salesforce', 'SQL']|Salesforce Developer / Administrator|Not Disclosed|
